ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_K841_K841P9W
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
26/11/1983,2,2.00000000,0.00000000,0.08964000,0.00000000,0.08964000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00179300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,146.69843700,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20.54440000,1.00000000,1.00000000,0.00000000,0.00000000,0.00367300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,63.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.27119100,0.31140300,0.31424600,0.32268800,0.33201800,0.33164200,0.32075100,0.34077300,0.35087600,80.06221800,7.54749800,1.04675200,0.42146000,0.20575200,0.14134300,0.58262900,0.74814900,0.84378900,0.00000000,0.00000000,0.00000000,0.01354400,1.00000000,1.00000000
27/11/1983,3,3.00000000,1.80000000,0.26946100,0.18000000,0.08946100,0.09000000,0.09000000,0.00000000,0.00000000,0.00806400,0.00178900,0.00581400,0.00225000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00342000,0.00000000,142.36504400,1.70000000,1.00000000,0.00000000,3.80000000,0.00000000,0.00000000,21.68021900,1.00000000,1.00000000,0.00170900,0.00170900,0.02518400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,96.00000000,0.00135000,0.00000000,0.00135000,0.50000000,0.25011200,0.30659100,0.31156900,0.32190400,0.33193900,0.33185000,0.32087300,0.34084300,0.35085300,92.60007500,7.67697600,1.04264800,0.40866600,0.18879700,0.12561000,0.57050300,0.74167800,0.84340600,0.00270000,0.00135000,0.00000000,0.11610100,0.97673400,1.00000000
28/11/1983,4,3.30471300,2.46092000,0.40146600,0.24609000,0.15537400,0.15579300,0.09029900,0.00000000,0.00000000,0.01728100,0.00178600,0.01478200,0.00250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.83354200,0.01083100,0.00000000,139.36164100,1.36477200,1.00000000,0.00000000,12.03421000,0.00000000,0.25000000,21.26719300,1.00000000,1.00000000,0.00540100,0.00540100,0.06983000,0.01571200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.01571200,123.00129800,0.00921700,0.00447400,0.00474300,0.66025800,0.23700200,0.30381700,0.30996900,0.32090100,0.33121200,0.33140300,0.32075300,0.34078000,0.35080200,101.19514500,7.82825300,1.01525000,0.39455600,0.17245500,0.11143800,0.56019800,0.73609800,0.84285200,0.01396000,0.00921700,0.06609200,0.29374300,0.93038800,1.00000000
29/11/1983,5,3.51495800,4.69241400,0.84745400,0.46924000,0.37821300,0.37615500,0.09308600,0.00000000,0.00000000,0.03361100,0.00388900,0.03001100,0.00360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.16072900,0.01812800,0.00000000,136.92960000,1.65550400,1.00000000,0.00000000,20.14226300,0.00000000,0.25083200,21.02452000,1.00000000,1.00000000,0.00902300,0.00902300,0.11483000,0.05534200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.05534200,142.09558900,0.01843700,0.01738700,0.00105000,0.94612600,0.22645900,0.30162400,0.31000000,0.31954600,0.33055300,0.33080800,0.32050900,0.34059000,0.35065400,106.70882400,7.95713800,0.99790400,0.38183700,0.15777400,0.09889200,0.55198500,0.73150100,0.84236400,0.01948600,0.01843700,0.22314900,0.46301500,0.97305600,1.00000000
30/11/1983,6,3.72753700,8.53030400,1.61297900,0.85303000,0.76124500,0.74946200,0.10227100,0.00000000,0.00000000,0.05446300,0.00806900,0.04608000,0.00831700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.48418400,0.02714400,0.00004700,141.69672000,1.69758200,1.00000000,0.00000000,30.16037600,0.05219100,0.25857200,21.25790200,1.00000000,1.00000000,0.01348000,0.01350400,0.34553200,0.08972100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.08972100,175.09558900,0.02504000,0.02504000,0.00000000,1.00000000,0.26128000,0.30122600,0.31000000,0.32000000,0.32897000,0.33035900,0.32027800,0.34037200,0.35045600,109.37915000,8.65621900,0.98579700,0.37421400,0.14483400,0.08818800,0.54583000,0.72806500,0.84224700,0.02081300,0.02504000,0.38378900,1.47804700,0.97654700,1.00000000
01/12/1983,7,3.94437700,15.72329500,3.02133000,1.57233000,1.47902200,1.41231100,0.12999700,0.00000000,0.00000000,0.08578200,0.01567800,0.06314800,0.02151900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81122800,0.03776300,0.00081500,145.82746100,1.67221500,1.00000000,0.00000000,41.95889400,0.90557400,0.28408700,21.68403600,1.00000000,1.00000000,0.01870400,0.01910400,0.59191800,0.15285100,0.00216100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.15501100,208.09558900,0.03894400,0.03894400,0.00000000,1.00000000,0.26988400,0.31044300,0.31339600,0.32237700,0.33135500,0.33105600,0.32045300,0.34042900,0.35043700,102.94340500,16.29513400,1.53384600,0.40137500,0.14119100,0.08054200,0.54070500,0.72582000,0.84288600,0.02574200,0.03894400,0.71929900,2.74667600,0.97450000,1.00000000
02/12/1983,8,4.00000000,24.76467100,4.79543100,2.47647000,2.38020200,2.23429100,0.18093800,0.00000000,0.00000000,0.13995400,0.02523000,0.08637600,0.05147500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.14482900,0.05139100,0.00153300,141.82649200,1.68076700,1.00000000,0.00000000,57.10106800,1.70337200,0.36110400,20.30114200,1.00000000,1.00000000,0.02536800,0.02611500,0.61521000,0.22578100,0.02843600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.25421700,241.09558900,0.06375600,0.06375600,0.00000000,1.00000000,0.24894300,0.30614900,0.31111200,0.32149200,0.33145100,0.33133200,0.32060200,0.34055000,0.35051600,103.78318000,16.22347600,1.53499700,0.40758000,0.13696900,0.07453700,0.53626300,0.72418900,0.84403800,0.03380100,0.06375600,0.90413800,2.18803100,0.97520900,1.00000000
03/12/1983,9,4.16791600,35.80867600,6.96435500,3.58087000,3.47984200,3.21825300,0.26626100,0.00000000,0.00000000,0.19078200,0.03688600,0.11318400,0.07448200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.45715400,0.06717400,0.00226600,138.69550300,1.68492400,1.00000000,0.00000000,74.63815300,2.51778700,0.50260600,20.75033200,1.00000000,1.00000000,0.03302900,0.03412400,0.70768600,0.20016700,0.08887700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.28904400,274.09558900,0.06253400,0.06253400,0.00000000,1.00000000,0.23414800,0.30287000,0.30980700,0.32068100,0.33091200,0.33103800,0.32054400,0.34054600,0.35053700,104.18357100,16.14316700,1.52942300,0.40951700,0.13264000,0.06952100,0.53291000,0.72297500,0.84541900,0.03952700,0.06253400,1.10440000,2.70397900,0.97554700,1.00000000
04/12/1983,10,4.26725300,51.61690600,10.07974000,5.16169000,5.05370500,4.60326400,0.42277100,0.00000000,0.00000000,0.23699900,0.05356900,0.14646600,0.08639200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.77639000,0.08676000,0.00300700,136.51016600,1.68817000,1.00000000,0.00000000,96.39995700,3.34083100,0.73961300,20.99483400,1.00000000,1.00000000,0.04245300,0.04389100,0.93643600,0.18162500,0.19269400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.37431900,307.09558900,0.06297500,0.06297500,0.00000000,1.00000000,0.22523600,0.29954600,0.31000000,0.31925300,0.33041700,0.33060300,0.32037400,0.34042600,0.35045900,104.35585000,16.03010700,1.52977800,0.40920600,0.12908700,0.06551800,0.53096300,0.72218800,0.84700000,0.05106500,0.06297500,1.58082300,3.95475500,0.97580700,1.00000000
05/12/1983,11,4.35691400,64.65234900,12.64218300,6.46523000,6.34714200,5.71189300,0.58314800,0.00000000,0.00000000,0.26601800,0.06303800,0.17463000,0.08639200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.09938700,0.11078700,0.00367700,154.47641800,1.57627200,1.00000000,0.00000000,123.09625100,4.08515400,1.17436300,18.95000000,1.00000000,1.00000000,0.05388700,0.05562500,2.33492600,0.11090800,0.07831700,0.00003500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.18926000,340.09558900,0.03859400,0.02149900,0.01709500,0.69302300,0.28608600,0.31149500,0.31900000,0.32600000,0.33300000,0.33300000,0.32600000,0.34300000,0.35600000,59.76152400,35.88358700,15.93395400,6.63491800,2.62180500,1.01397500,0.87813800,0.76816000,0.84783400,0.05568900,0.03859400,1.30354400,16.08201300,0.96503600,1.00000000
06/12/1983,12,4.45722100,81.01621800,15.86351000,8.10162000,7.97083500,7.06600900,0.82666700,0.00000000,0.00000000,0.30711800,0.07829600,0.21477800,0.08639200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.39092600,0.13665000,0.00442600,147.32661100,1.57174400,1.00000000,0.00000000,151.83301100,4.91785300,1.61985500,21.20000000,1.00000000,1.00000000,0.06604300,0.06810800,2.32208700,0.14504500,0.14638000,0.00405100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.29547600,373.09558900,0.05648400,0.03370600,0.02277800,0.71262400,0.26127500,0.30566300,0.31298700,0.32391000,0.33300000,0.33300000,0.32316800,0.34300000,0.35401800,60.13764600,35.20396800,15.68011100,6.78692100,2.72654200,1.05201200,0.88606100,0.77057400,0.84333400,0.07926200,0.05648400,1.63638700,12.86003500,0.96451300,1.00000000
07/12/1983,13,4.55343300,103.77572000,20.36193000,10.37757000,10.23084300,8.91055600,1.22053200,0.00000000,0.00000000,0.36935500,0.10320300,0.27606900,0.08639200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.71708000,0.17062800,0.00514500,141.34505800,1.61795800,1.00000000,0.00000000,189.58698100,5.71655300,2.29629700,20.33440100,1.00000000,1.00000000,0.08177600,0.08413500,2.30838100,0.23612700,0.35999100,0.03960700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.63572400,406.09558900,0.08730100,0.06899300,0.01830900,0.82664000,0.23766300,0.30071400,0.30998100,0.32180000,0.33216000,0.33241200,0.32179500,0.34215600,0.35271500,60.30299000,34.59252900,15.51825200,6.80259600,2.76491400,1.06953300,0.89276900,0.77045800,0.84161300,0.10561000,0.08730100,2.27595000,8.26421800,0.96951100,1.00000000
08/12/1983,14,4.65637400,149.43128300,29.37178500,14.94313000,14.77593800,12.45793300,2.13791400,0.00000000,0.00000000,0.43340200,0.14717000,0.33789200,0.08639200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.02991700,0.20814200,0.00682900,137.38919400,1.62337400,1.00000000,0.00000000,231.26847900,7.58772800,3.39036600,21.75668900,1.00000000,1.00000000,0.09883900,0.10191000,2.45947000,0.23274700,0.50644400,0.13335400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.87254600,439.09558900,0.10822000,0.08503000,0.02319000,0.82352700,0.22489600,0.29568800,0.30911100,0.31955100,0.33102600,0.33144200,0.32104300,0.34137700,0.35177800,60.38477300,33.92585400,15.41772700,6.76313700,2.76732800,1.07418000,0.89777700,0.77046400,0.84141600,0.13141000,0.10822000,4.56555600,12.86906500,0.97005000,1.00000000
09/12/1983,15,4.75498200,192.01043500,37.75496300,19.20104000,19.00430100,15.64134600,3.10931600,0.00000000,0.00000000,0.53281400,0.18741600,0.41340100,0.10807700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.36463500,0.25515900,0.00851100,150.36148500,1.62016900,1.00000000,0.00000000,283.51015400,9.45649500,5.93865100,20.84099400,1.00000000,1.00000000,0.11977700,0.12351400,4.23034500,0.39283700,0.42592600,0.19828800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.01705100,472.09558900,0.13995300,0.09145600,0.04849600,0.74265500,0.27815800,0.30885000,0.31688700,0.32561100,0.33300000,0.33300000,0.32174700,0.34163600,0.35167900,52.00629000,37.77555800,17.62330200,7.51965200,2.96331400,1.13594700,0.91994100,0.77399400,0.84337100,0.18844900,0.13995300,4.25791500,17.71047400,0.96973200,1.00000000
10/12/1983,16,4.83639100,260.42629800,51.30715100,26.04263000,25.80787900,20.62858900,4.87068300,0.00000000,0.00000000,0.70739200,0.26371400,0.51353800,0.18062100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.68526600,0.30807000,0.00989900,143.62539300,1.66695400,1.00000000,0.00000000,342.29989000,10.99929700,8.63699000,17.20574800,1.00000000,1.00000000,0.14275800,0.14699100,3.95520900,0.71741900,1.11842500,0.73092300,0.00401900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.57078500,505.09558900,0.25125000,0.21888200,0.03236800,0.88587400,0.24653700,0.29825600,0.30669900,0.32310300,0.33300000,0.33300000,0.32161900,0.34162400,0.35164100,51.61851500,36.40153100,16.99741900,7.60909300,3.06035600,1.17332500,0.93640400,0.77718700,0.84589100,0.28361800,0.25125000,6.84158600,10.52593000,0.97405400,1.00000000
11/12/1983,17,4.91920100,343.08663200,67.68335500,34.30866000,34.02229600,26.43067200,7.23038700,0.00000000,0.00000000,0.89207500,0.35149900,0.60180300,0.27509200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.94996900,0.35810400,0.01131200,137.45909900,1.68052300,1.00000000,0.00000000,397.89359600,12.56865500,13.52967500,17.50191400,1.00000000,1.00000000,0.16393800,0.16865300,3.64448900,0.63743500,1.32582800,1.08673800,0.05079300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.10079400,538.09558900,0.27299500,0.24468800,0.02830700,0.90605000,0.22737300,0.28773300,0.30020400,0.31906100,0.33155200,0.33198600,0.32118100,0.34131400,0.35141200,51.17805900,35.03355800,16.54244400,7.51671800,3.07461100,1.18803100,0.94734500,0.77972600,0.84850500,0.30130300,0.27299500,8.26603300,9.71540600,0.97518900,1.00000000
12/12/1983,18,5.00000000,434.28175800,79.62504400,43.42818000,36.96369100,32.61843200,9.56479000,0.47813100,0.00000000,1.08983200,0.38840400,0.69850400,0.36972300,0.00432900,0.00000000,0.00000000,0.00000000,0.00000000,5.21923000,0.41489100,0.01282800,131.59665700,1.68358500,1.00000000,0.00000000,460.98982900,14.25354200,20.08440800,18.79031900,1.00000000,1.00000000,0.18734200,0.19253800,3.34809700,0.41385200,1.25040100,1.18346700,0.17726600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,3.02498700,571.09558900,0.23536600,0.21390100,0.02146500,0.91642300,0.21268900,0.27855100,0.29332000,0.31762700,0.32888400,0.33092200,0.32067700,0.34086800,0.35103100,50.92632300,33.85738000,16.07222400,7.45924900,3.05232500,1.18969500,0.95368700,0.78196100,0.85125700,0.25683100,0.23536600,9.11951300,10.09360300,0.97543900,1.00000000
