ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Quincy786
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3_demand,n_supply_soil,RUE,TE
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),()
19/04/1978,20,4.58206100,100.15696300,19.82204400,10.01570000,9.87981100,8.75358400,1.18865000,0.00000000,0.00000000,0.23202600,0.09459400,0.19462800,0.03589400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.54943700,0.12139900,0.00116700,172.77727100,1.60321500,1.00000000,0.00000000,202.33094100,1.94550200,4.04177000,15.90912100,1.00000000,1.00000000,0.05889400,0.05944300,8.92383100,0.11522600,0.06917700,0.07505500,0.00035900,-0.00000000,-0.00000000,-0.00000000,0.25981700,677.00000000,0.04701800,0.01376500,0.03325300,0.58574200,0.43910100,0.38753900,0.38475000,0.38129300,0.38702700,0.36232400,0.33134500,60.00080100,21.58592600,9.98460300,2.16731400,0.95050800,0.46879500,0.46149200,0.08027000,0.04701800,1.28388200,44.09701500
20/04/1978,21,4.63191800,113.10941000,22.38376800,11.31094000,11.15529600,9.79822800,1.43024400,0.00000000,0.00000000,0.27124600,0.10785500,0.22649000,0.04308400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.79419300,0.14287600,0.00129900,171.52037000,1.58522000,1.00000000,0.00000000,238.12642900,2.16437100,4.95270800,8.97426400,1.00000000,1.00000000,0.06894600,0.06955000,8.88566900,0.09265800,0.05842100,0.06613900,0.00126200,-0.00000000,-0.00000000,-0.00000000,0.21847900,710.00000000,0.05267100,0.01190300,0.04076800,0.56369400,0.42874000,0.38761000,0.38139600,0.38232100,0.38900000,0.36354800,0.33156600,63.19152500,21.61392200,9.92183700,2.25416100,0.96323100,0.47202600,0.46170800,0.09343900,0.05267100,1.29524500,52.67826700
21/04/1978,22,4.68255900,141.17945600,27.96566000,14.11795000,13.93999000,11.50399900,2.52167100,0.00000000,0.00000000,0.33054700,0.13211000,0.25453700,0.07416100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.93225900,0.15646700,0.00143200,168.16123200,1.62677400,1.00000000,0.00000000,260.77849000,2.38668000,5.95935200,9.11527800,1.00000000,1.00000000,0.07525200,0.07591300,8.58769500,0.20973600,0.14818900,0.17092900,0.00801000,-0.00000000,-0.00000000,-0.00000000,0.53686500,743.00000000,0.08377100,0.03010900,0.05366200,0.60954100,0.40498700,0.38654800,0.37756400,0.38287500,0.38900000,0.36648400,0.33205800,66.51774600,21.46538000,9.79818800,2.32707100,0.97199400,0.47974900,0.46226500,0.13743300,0.08377100,2.80700500,44.90087300
22/04/1978,23,4.73600400,174.73490200,34.63789000,17.47349000,17.26765400,13.35228500,4.01795100,0.00000000,0.00000000,0.40441100,0.16259100,0.28156400,0.12080800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.07249400,0.17120000,0.00157300,164.30712500,1.64464600,1.00000000,0.00000000,285.33406800,2.62130300,10.50696400,9.62020100,1.00000000,1.00000000,0.08203900,0.08276000,8.25465400,0.21791800,0.17318700,0.20155200,0.01861800,-0.00000000,-0.00000000,-0.00000000,0.61127500,776.00000000,0.10461000,0.03493500,0.06967500,0.60022300,0.38203400,0.38373900,0.37388000,0.38298100,0.38900000,0.36913900,0.33276600,69.94152800,21.03790100,9.65291200,2.38432700,0.98137000,0.48699700,0.46308900,0.17428500,0.10461000,3.35554500,45.31323300
23/04/1978,24,4.78949100,211.34238800,41.91327400,21.13424000,20.89386800,15.43333900,5.58606800,0.00000000,0.00000000,0.48626100,0.19682400,0.30982200,0.17421000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.22049700,0.18780100,0.00171400,162.12821200,1.64973800,1.00000000,0.00000000,313.00101800,2.85610900,16.74146100,9.62769400,1.00000000,1.00000000,0.08962600,0.09040600,8.16458000,0.19564900,0.15876400,0.18637600,0.02994400,-0.00000000,-0.00000000,-0.00000000,0.57073300,809.00000000,0.11640800,0.03323500,0.08317400,0.58326100,0.37418700,0.37820700,0.37048900,0.38269400,0.38900000,0.37150500,0.33364000,73.40974400,20.48601200,9.49566700,2.42619800,0.99102900,0.49371900,0.46411000,0.19958200,0.11640800,3.66074900,52.36859700
24/04/1978,25,4.86961100,249.84852400,49.55458500,24.98485000,24.70269400,17.65284900,7.19904200,0.00000000,0.00000000,0.57876600,0.23594400,0.34003200,0.23621900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.36861500,0.20549100,0.00192500,160.29213000,1.65473300,1.00000000,0.00000000,342.48448700,3.20783100,23.27528200,14.42157300,1.00000000,1.00000000,0.09764300,0.09851100,8.15652000,0.25450400,0.20791200,0.24363200,0.06196800,-0.00000000,-0.00000000,-0.00000000,0.76801500,842.00000000,0.13201900,0.04530700,0.08671200,0.60356800,0.36846400,0.37262000,0.36699700,0.38199900,0.38900000,0.37357500,0.33463300,76.72072600,19.97452700,9.31620400,2.45397300,1.00064100,0.49986800,0.46526600,0.21873100,0.13201900,3.85061400,40.89449700
25/04/1978,26,4.94403200,289.43169500,57.40457100,28.94317000,28.61160500,20.57347500,8.21949100,0.00000000,0.00000000,0.67071000,0.27702600,0.38454700,0.28338400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.59048500,0.23389700,0.00212100,158.39706400,1.64408300,1.00000000,0.00000000,389.82899500,3.53453500,29.99600800,13.39578500,1.00000000,1.00000000,0.11036900,0.11131200,8.20178400,0.26353800,0.21652800,0.25235300,0.09350400,-0.00000000,-0.00000000,-0.00000000,0.82592300,875.00000000,0.13349700,0.04897800,0.08451900,0.61232800,0.36363500,0.36774100,0.36357400,0.38092900,0.38900000,0.37534200,0.33570400,79.95311700,19.54542400,9.12395100,2.46858300,1.00975000,0.50534600,0.46649500,0.21801600,0.13349700,3.95831700,39.30786600
26/04/1978,27,4.98897100,323.93448400,64.23752700,32.39345000,32.00466100,23.05693600,9.17593000,0.00000000,0.00000000,0.75016100,0.31063500,0.42909700,0.31812800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.79657400,0.26295100,0.00223900,156.64513800,1.63184900,1.00000000,0.00000000,438.25215900,3.73181500,34.24787900,8.08905500,1.00000000,1.00000000,0.12319900,0.12418000,8.31449700,0.09455200,0.07801700,0.09015500,0.04585100,-0.00000000,-0.00000000,-0.00000000,0.30857400,908.00000000,0.11361400,0.01827500,0.09533900,0.54372900,0.36090800,0.36465900,0.36091600,0.37980500,0.38900000,0.37680300,0.33681400,83.27140000,19.20060300,8.93812200,2.47081100,1.01842400,0.51019000,0.46775300,0.20895300,0.11361400,3.45027900,92.96730200
27/04/1978,28,5.00000000,371.64491300,70.50692200,37.16449000,33.51509600,25.43838400,11.14926500,0.40417700,0.00000000,0.85990400,0.33731100,0.46597600,0.38821100,0.00259900,0.00000000,0.00000000,0.00000000,0.00000000,4.92102100,0.28196600,0.00237300,155.31444500,1.65259900,1.00000000,0.00000000,469.94268800,3.95503100,38.23304000,9.15247200,1.00000000,1.00000000,0.13149600,0.13252600,8.45950000,0.23239200,0.19258100,0.22119800,0.14276400,0.00001100,-0.00000000,-0.00000000,0.78894700,941.00000000,0.13704100,0.04664900,0.09039200,0.60255600,0.35688600,0.36079600,0.35808800,0.37823100,0.38900000,0.37799400,0.33793200,86.34166000,18.83443500,8.75945300,2.46430200,1.02626700,0.51444800,0.46899800,0.22743300,0.13704100,4.77104300,51.15761300
28/04/1978,29,5.02669900,428.58407500,77.99969000,42.85841000,35.32705800,28.26884200,13.51505400,0.88873600,0.00000000,0.99842400,0.36221500,0.50768500,0.48086600,0.00656300,0.00000000,0.00000000,0.00000000,0.00000000,5.06182900,0.30457300,0.00251400,153.52932700,1.66687500,1.00000000,0.00000000,507.62151900,4.19044000,46.45526900,9.65243000,1.00000000,1.00000000,0.14125800,0.14233700,8.39041100,0.40982700,0.34139500,0.39052800,0.27506700,0.00124000,-0.00000000,-0.00000000,1.41805900,974.00000000,0.16409900,0.08526800,0.07883100,0.67549900,0.35198300,0.35605600,0.35497700,0.37611900,0.38899600,0.37889800,0.33902900,89.11630200,18.45335400,8.58976200,2.45208700,1.03224600,0.51800900,0.47018500,0.24293000,0.16409900,5.69391600,33.68993000
29/04/1978,30,5.04445900,495.88293500,86.86418400,49.58829000,37.47726600,31.41772600,16.47433700,1.49485500,0.00000000,1.15771600,0.38645900,0.55169700,0.59042400,0.01206000,0.00000000,0.00000000,0.00000000,0.00000000,5.21032800,0.32972500,0.00267800,151.12939100,1.67320200,1.00000000,0.00000000,549.54177000,4.46330900,56.31272500,11.18836400,1.00000000,1.00000000,0.15199000,0.15312400,8.24486300,0.48420000,0.40618200,0.46399300,0.34407100,0.00672500,-0.00000000,-0.00000000,1.70517100,1007.00000000,0.18426000,0.10437200,0.07988700,0.69756500,0.34683900,0.35095700,0.35193300,0.37370800,0.38897800,0.37949000,0.34007500,91.66857100,18.05968900,8.42540100,2.43236900,1.03609800,0.52078700,0.47127800,0.26414700,0.18426000,6.72988600,32.54041900
30/04/1978,31,5.06154100,568.54792600,96.43826700,56.85479000,39.80025600,35.27782200,19.28886500,2.07132400,0.00000000,1.31658900,0.41035500,0.60260800,0.69274900,0.01748100,0.00000000,0.00000000,0.00000000,0.00000000,5.38245600,0.36057200,0.00283500,148.45008100,1.67125700,1.00000000,0.00000000,600.95267800,4.72576200,68.64307400,10.76133400,1.00000000,1.00000000,0.16496800,0.16615100,8.07272200,0.43765800,0.37008000,0.42329400,0.32200200,0.01608200,-0.00000000,-0.00000000,1.56911700,1040.00000000,0.18354200,0.09761300,0.08592900,0.68111900,0.34217400,0.34619700,0.34932800,0.37133800,0.38894600,0.37976200,0.34104300,94.17507200,17.68061600,8.27017800,2.40648500,1.03746400,0.52273700,0.47224300,0.26947100,0.18354200,7.26649900,37.38435900
01/05/1978,32,5.08308500,647.61046800,106.85411700,64.76105000,42.32972000,39.22256700,22.56042700,2.74140300,0.00000000,1.48852300,0.43591000,0.65528000,0.80556600,0.02365400,0.00000000,0.00000000,0.00000000,0.00000000,5.54801500,0.39209000,0.00303400,145.91122800,1.67124900,1.00000000,0.00000000,653.48317700,5.05677400,80.37027000,13.57241700,1.00000000,1.00000000,0.17802500,0.17927100,7.92347000,0.44275800,0.37732000,0.43303300,0.33083000,0.03337400,-0.00000000,-0.00000000,1.61731500,1073.00000000,0.19830900,0.10200500,0.09630400,0.67311700,0.33755600,0.34153000,0.34695200,0.36894100,0.38888900,0.37974200,0.34191300,96.51139800,17.29654500,8.11343100,2.37326500,1.03561600,0.52380600,0.47303100,0.29461300,0.19830900,7.90625400,38.73393200
02/05/1978,33,5.10558600,716.80443600,115.95141000,71.68044000,44.52846100,43.63665200,24.62253500,3.16376300,0.00000000,1.64089900,0.45941100,0.72240200,0.88596400,0.02822800,0.00000000,0.00000000,0.00000000,0.00000000,5.75682200,0.43423700,0.00324100,152.53069700,1.66361100,1.00000000,0.00000000,723.72826500,5.40249300,94.00177800,14.17545400,1.00000000,1.00000000,0.19516500,0.19646900,8.74262200,0.40544600,0.31862300,0.31087200,0.23698100,0.04093800,-0.00000000,-0.00000000,1.31286100,1106.00000000,0.17674900,0.08526400,0.09148500,0.65893600,0.36729400,0.36469100,0.34522100,0.36688300,0.38886400,0.37943500,0.34266500,92.72509800,23.15322900,7.99663100,2.34515100,1.03283600,0.52401000,0.47362100,0.26823500,0.17674900,6.91939700,46.07775700
03/05/1978,34,5.12772900,797.50537000,126.57495000,79.75054000,47.10253500,48.64987100,27.14261900,3.67992400,0.00000000,1.77881200,0.48080200,0.79307200,0.94925900,0.03190000,0.00000000,0.00000000,0.00000000,0.00000000,5.97490600,0.48143300,0.00344600,147.58550300,1.64731700,1.00000000,0.00000000,802.38777600,5.74271400,102.59389500,13.95000000,1.00000000,1.00000000,0.21393500,0.21528900,8.38978600,0.12044000,0.10126700,0.10227300,0.07757900,0.02054900,-0.00000000,-0.00000000,0.42210800,1139.00000000,0.16022300,0.02728300,0.13294000,0.54653200,0.35218900,0.35705700,0.34435800,0.36540600,0.38893100,0.37893500,0.34329200,95.68415100,22.40856400,7.86473900,2.30766200,1.02509200,0.52367400,0.47402300,0.29316300,0.16022300,8.07009300,160.40053100
04/05/1978,35,5.15044200,818.14031800,129.20553100,81.81403000,47.68928300,49.88101600,27.81715000,3.81808100,0.00000000,1.89680600,0.49382500,0.86915200,0.98844800,0.03434500,0.00000000,0.00000000,0.00000000,0.00000000,6.18952100,0.53118000,0.00365500,162.44872300,1.63626500,1.00000000,0.00000000,885.30069400,6.09167300,113.09424600,14.30829600,1.00000000,1.00000000,0.23324700,0.23464700,10.29748900,0.12364400,0.06617400,0.06170500,0.04646400,0.01748900,-0.00000000,-0.00000000,0.31547600,1172.00000000,0.13197900,0.02138500,0.11059400,0.54407900,0.44339100,0.36955900,0.34371600,0.36410200,0.38894200,0.37840500,0.34380400,94.97841600,24.88427200,7.77978100,2.28241600,1.01927200,0.52323000,0.47425800,0.24257300,0.13197900,2.06349500,67.35475000
05/05/1978,36,5.17159000,847.39258900,132.98353000,84.73926000,48.55923000,51.58735600,28.81457100,4.02237200,0.00000000,2.02975700,0.50594700,0.95877000,1.02887800,0.03698700,0.00000000,0.00000000,0.00000000,0.00000000,6.40964900,0.58560900,0.00385000,162.69997800,1.63721800,1.00000000,0.00000000,976.01547700,6.41661000,115.90479300,13.32331300,1.00000000,1.00000000,0.25383200,0.25526700,10.52695500,0.27474800,0.14919900,0.13561300,0.10111400,0.05139700,-0.00000000,-0.00000000,0.71207000,1205.00000000,0.14606000,0.04797400,0.09808600,0.59824900,0.44382200,0.37281300,0.34308300,0.36270900,0.38882900,0.37781700,0.34420500,95.78529400,25.55291400,7.72854400,2.25899600,1.01272400,0.52259300,0.47433500,0.24414600,0.14606000,2.92522700,43.24536600
06/05/1978,37,5.19095600,957.18452800,147.47259000,95.71845000,52.08524500,57.85321200,32.71323900,4.82089500,0.00000000,2.25212200,0.53715800,1.06023500,1.14266900,0.04385400,0.00000000,0.00000000,0.00000000,0.00000000,6.61462300,0.63954500,0.00402800,158.32066000,1.65779600,1.00000000,0.00000000,1065.90799300,6.71415100,120.06071500,12.20003400,1.00000000,1.00000000,0.27368600,0.27514700,10.23409400,0.71550200,0.44435300,0.39773500,0.29359400,0.19089900,0.00000300,-0.00000000,2.04208500,1238.00000000,0.25458800,0.13636200,0.11822600,0.68288200,0.41444100,0.37261400,0.34172800,0.36076400,0.38836400,0.37705500,0.34449000,96.38192000,25.77071800,7.66271000,2.22879800,1.00268900,0.52138700,0.47424700,0.37281400,0.25458800,10.97919400,55.02323000
07/05/1978,38,5.21349600,1059.63993600,160.95397100,105.96399000,55.36210300,63.51585700,36.48299700,5.59301400,0.00000000,2.43836500,0.56500200,1.14469800,1.23807800,0.04962000,0.00000000,0.00000000,0.00000000,0.00000000,6.80231500,0.69141900,0.00447500,159.38887800,1.65557700,1.00000000,0.00000000,1152.36529000,7.45833000,136.30516100,14.20000000,1.00000000,1.00000000,0.29228200,0.29386400,10.51102700,0.28586000,0.16638000,0.14603000,0.10683600,0.07576900,0.00016400,-0.00000000,0.78103900,1271.00000000,0.21516100,0.05246800,0.16269300,0.56942900,0.43181800,0.37548300,0.34139800,0.35952000,0.38826200,0.37620100,0.34466100,96.77912900,26.27181600,7.60456200,2.19476000,0.99008100,0.51919000,0.47400500,0.37785500,0.21516100,10.24554100,137.88191100
08/05/1978,39,5.24222700,1149.24005300,172.70547500,114.92401000,58.20818300,68.32518200,39.88276000,6.28935100,0.00000000,2.65456700,0.59547600,1.24790200,1.34366000,0.05622100,0.00000000,0.00000000,0.00000000,0.00000000,7.02077700,0.75464500,0.00507800,155.66721700,1.65362700,1.00000000,0.00000000,1257.74193800,8.46318200,152.01248200,18.10000000,1.00000000,1.00000000,0.31430500,0.31604400,10.15933600,0.40058400,0.25820200,0.22547100,0.16314700,0.12099600,0.00120400,-0.00000000,1.16960500,1304.00000000,0.24780600,0.07863900,0.16916700,0.59429800,0.41063600,0.37517700,0.34085100,0.35818500,0.38790600,0.37540800,0.34473600,97.71162400,26.20817800,7.54158900,2.15960100,0.97614300,0.51634000,0.47361400,0.41697300,0.24780600,8.96001200,77.82781000
09/05/1978,40,5.26611700,1229.86918200,183.26943500,122.98692000,60.75252800,72.53200500,43.04737700,6.93752500,0.00000000,2.88293900,0.62273000,1.37905300,1.43442200,0.06200500,0.00000000,0.00000000,0.00000000,0.00000000,7.29923900,0.83979200,0.00557900,152.56809600,1.64213700,1.00000000,0.00000000,1399.65276900,9.29870700,166.17816200,15.05000000,1.00000000,1.00000000,0.34288500,0.34471500,9.89407900,0.31490100,0.21426600,0.18792000,0.13478800,0.10191700,0.00261200,-0.00000000,0.95640300,1337.00000000,0.25681700,0.06459800,0.19221800,0.57193000,0.39888300,0.37328800,0.34037600,0.35701700,0.38752200,0.37464400,0.34472800,99.07901800,25.68633500,7.45112600,2.12079600,0.95999400,0.51243700,0.47309800,0.44903500,0.25681700,8.06291300,83.41161900
10/05/1978,41,5.28799700,1263.35215600,187.56393300,126.33522000,61.73596100,74.19469500,44.41552800,7.21774900,0.00000000,3.07011000,0.63979600,1.49983500,1.49602800,0.06617400,0.00000000,0.00000000,0.00000000,0.00000000,7.53077700,0.91497200,0.00603800,169.45464700,1.63921400,1.00000000,0.00000000,1524.95412600,10.06396900,179.36407500,13.78437500,1.00000000,1.00000000,0.36712700,0.36903500,11.57945400,0.23927100,0.13705900,0.14607300,0.08188900,0.06067700,0.00298800,-0.00000000,0.66795800,1370.00000000,0.20548300,0.04110900,0.16437400,0.55557400,0.44884400,0.38708600,0.36502400,0.35859400,0.38745400,0.37393600,0.34465000,86.97940800,33.38250700,12.06306300,2.17895100,0.94815500,0.50842800,0.47248000,0.36985700,0.20548300,3.34829700,58.04470400
11/05/1978,42,5.30886600,1413.27625600,207.34419200,141.32763000,66.55998400,81.53606000,50.73587000,8.51227700,0.00000000,3.40591900,0.68396100,1.63960900,1.67979600,0.07784600,0.00000000,0.00000000,0.00000000,0.00000000,7.74284400,0.98705300,0.00647600,165.55096100,1.66111600,1.00000000,0.00000000,1645.08799900,10.79382900,185.06469700,13.14668100,1.00000000,1.00000000,0.38953000,0.39150400,11.16642200,1.23348800,0.78804200,0.82671500,0.47831800,0.34913000,0.02784500,-0.00000000,3.70353800,1403.00000000,0.38125400,0.22791000,0.15334300,0.67778400,0.41839100,0.38274600,0.36110300,0.35852600,0.38655700,0.37322100,0.34451600,86.43416600,32.82168600,11.96184600,2.22230400,0.93575000,0.50401500,0.47177600,0.56250000,0.38125400,14.99241000,45.20314600
12/05/1978,43,5.33018800,1592.63547400,231.02777000,159.26355000,72.34571800,90.07516800,58.50362200,10.10326200,0.00000000,3.74398300,0.73408400,1.76212300,1.88207900,0.09050200,0.00000000,0.00000000,0.00000000,0.00000000,7.94510100,1.05847200,0.00692400,158.52853000,1.66478000,1.00000000,0.00000000,1764.12010200,11.53958000,211.39946000,13.43293000,1.00000000,1.00000000,0.41094500,0.41298100,10.51085900,0.95786200,0.68726400,0.71222200,0.42706700,0.31056500,0.03662000,-0.00000000,3.13160000,1436.00000000,0.38955500,0.19152900,0.19802600,0.61069700,0.39222300,0.37764500,0.35723000,0.35821000,0.38583000,0.37246400,0.34432300,86.70916700,31.85261700,11.71101800,2.24125700,0.92056400,0.49755800,0.47098100,0.63788600,0.38955500,17.93592200,60.19988300
13/05/1978,44,5.35401800,1771.73570500,254.66002900,177.17357000,78.11133500,98.36641800,66.45119700,11.73107900,0.00000000,4.12089300,0.79106200,1.89018500,2.11545500,0.10529000,0.00000000,0.00000000,0.00000000,0.00000000,8.15176100,1.13390100,0.00742400,152.04023000,1.66697500,1.00000000,0.00000000,1889.83548600,12.37301100,243.76509100,15.01226000,1.00000000,1.00000000,0.43274700,0.43484900,9.92251400,1.11517100,0.90389500,0.92922000,0.57420700,0.41755900,0.06799900,-0.00000000,4.00805100,1469.00000000,0.43535600,0.24135200,0.19400300,0.61245000,0.36594200,0.37045100,0.35275300,0.35706000,0.38475200,0.37160500,0.34407400,86.86769100,30.67153400,11.39565200,2.23978500,0.90370100,0.48965000,0.47010000,0.71084300,0.43535600,17.91002300,44.33887400
14/05/1978,45,5.37410700,1931.77847200,275.75304400,193.17785000,83.23652300,105.57364900,73.72249200,13.22038000,0.00000000,4.44088600,0.83650300,2.02315400,2.29067200,0.11652500,0.00000000,0.00000000,0.00000000,0.00000000,8.38271900,1.22101200,0.00784500,148.62461100,1.65694900,1.00000000,0.00000000,2035.01934700,13.07561600,276.87997400,12.65575000,1.00000000,1.00000000,0.45692400,0.45905000,9.74870100,0.87176100,0.68550400,0.69534900,0.44174700,0.32308600,0.06946900,-0.00000000,3.08691600,1502.00000000,0.36701700,0.18666200,0.18035400,0.50616500,0.36713700,0.36583600,0.34918100,0.35603100,0.38395000,0.37071600,0.34376100,87.39940600,29.84400700,11.08857600,2.22862100,0.88868800,0.48133200,0.46912600,0.72509300,0.36701700,16.00427700,50.54264200
15/05/1978,46,5.39497500,2135.25996600,302.61095300,213.52600000,89.78494000,114.46387400,83.20048400,15.16165600,0.00000000,4.77132500,0.88564400,2.14181300,2.48907300,0.12931300,0.00000000,0.00000000,0.00000000,0.00000000,8.57742300,1.29668500,0.00828300,142.48637400,1.65176000,1.00000000,0.00000000,2161.14224800,13.80547500,307.17706300,13.14668100,1.00000000,1.00000000,0.47708800,0.47925000,9.25571100,1.32532100,1.10806600,1.15039800,0.74541500,0.54859800,0.14875500,0.00000000,5.02655300,1535.00000000,0.38125400,0.30031700,0.08093700,0.43437800,0.34674200,0.35264200,0.34442800,0.35377000,0.38235200,0.36956600,0.34339100,88.11560100,28.58869900,10.83868000,2.21809700,0.87883500,0.47573400,0.46803900,0.87769900,0.38125400,20.34814900,37.46833500
16/05/1978,47,5.41270400,2362.76767100,332.65637000,236.27677000,97.11312400,124.15698700,94.01050300,17.37575600,0.00000000,5.05148600,0.92759800,2.25532400,2.64516100,0.13937600,0.00000000,0.00000000,0.00000000,0.00000000,8.77968000,1.37722000,0.00865500,135.87223100,1.63759200,1.00000000,0.00000000,2295.36690400,14.42551100,346.66867100,11.16845900,1.00000000,1.00000000,0.49772600,0.49989500,8.74233700,0.43660600,0.37146300,0.39508500,0.26034900,0.19404000,0.05596000,0.00008000,1.71358300,1568.00000000,0.32388500,0.10238500,0.22150000,0.30019000,0.34083800,0.34545100,0.34266800,0.35292300,0.38184900,0.36867300,0.34293800,89.32963600,27.48253300,10.53266100,2.17226500,0.85829400,0.46339800,0.46565900,1.07893400,0.32388500,22.75077100,116.06964800
17/05/1978,48,5.43532300,2497.06480900,350.28111400,249.70648000,101.35070300,129.70338300,100.51834100,18.70868700,0.00000000,5.40984800,0.98063000,2.37191100,2.87130000,0.15437800,0.00000000,0.00000000,0.00000000,0.00000000,8.95150200,1.44693500,0.00913000,138.60826100,1.63926500,1.00000000,0.00000000,2411.55884300,15.21662300,391.71041900,14.25000000,1.00000000,1.00000000,0.51493300,0.51714200,9.10432400,0.45230800,0.36543600,0.35605100,0.23615400,0.17705300,0.05175000,0.00038100,1.63913300,1601.00000000,0.41325000,0.09976000,0.31349000,0.36892100,0.35655500,0.35671100,0.34121400,0.35208400,0.38136100,0.36782800,0.34244300,86.30577900,29.74790200,10.17822300,2.10928000,0.83253500,0.44844000,0.46139700,1.12015800,0.41325000,13.42971400,74.59338100
18/05/1978,49,5.46405400,2592.32119000,362.69514400,259.23212000,104.29146200,133.52581700,105.20853500,19.66932900,0.00000000,5.86909900,1.04431800,2.53557600,3.14679400,0.17365600,0.00000000,0.00000000,0.00000000,0.00000000,9.17073300,1.53728500,0.00973300,138.26147500,1.64938600,1.00000000,0.00000000,2562.14101500,16.22147500,418.82641600,18.10000000,1.00000000,1.00000000,0.53635800,0.53860900,9.13132800,0.44642200,0.36370300,0.34100600,0.22702900,0.17119800,0.04960700,0.00096400,1.59993000,1634.00000000,0.52490000,0.09703200,0.42786800,0.51688800,0.35857300,0.36055600,0.33995600,0.35122800,0.38085300,0.36702200,0.34191400,84.38877900,29.86611000,9.73774300,2.02304100,0.79872800,0.42937100,0.45405000,1.01550100,0.52490000,9.52563800,54.36596500
19/05/1978,50,5.49056300,2772.59033100,386.41507400,277.25903000,110.03176100,140.60193200,114.25845500,21.52292700,0.00000000,6.29471000,1.10091900,2.72062500,3.37063900,0.18962400,0.00000000,0.00000000,0.00000000,0.00000000,9.44919400,1.65418700,0.01028900,134.36282700,1.64469000,1.00000000,0.00000000,2756.97912200,17.14860300,438.36889600,16.70000000,1.00000000,1.00000000,0.56268200,0.56492600,8.80016800,0.97198600,0.81725700,0.79137800,0.52754300,0.40003300,0.11476900,0.00425300,3.62721900,1667.00000000,0.48430000,0.21581200,0.26848800,0.47243000,0.34453000,0.34978400,0.33736200,0.34934700,0.37954500,0.36602500,0.34134900,84.38433800,28.28588300,9.40567100,1.95702300,0.77436000,0.41616200,0.44728900,1.02512500,0.48430000,18.02691400,43.73595600
20/05/1978,51,5.51585600,2992.95399100,415.45855400,299.29540000,117.08369800,148.95182300,125.58102500,23.84200700,0.00000000,6.69954200,1.15597800,2.89119800,3.58857000,0.20524300,0.00000000,0.00000000,0.00000000,0.00000000,9.70611800,1.76378300,0.01082000,128.24969100,1.63920300,1.00000000,0.00000000,2939.63761900,18.03322000,476.07690400,15.93426300,1.00000000,1.00000000,0.58600100,0.58823400,8.30098100,1.22583700,1.04895000,1.08628900,0.72933900,0.54729800,0.15775500,0.00947400,4.80494300,1700.00000000,0.46209400,0.28090400,0.18118900,0.40182800,0.32948000,0.33402000,0.33457300,0.34756900,0.37696800,0.36489700,0.34072500,84.50169400,26.58275600,9.22940100,1.90407300,0.75339400,0.40589500,0.44085600,1.14997800,0.46209400,22.03636600,38.06985000
