ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_HE2_T1
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()
     21/01/1997             13             21     3.80211900    34.89785000     5.95585100     3.48978000     2.46606600     2.44975300     1.04003200     0.00000000     0.00000000     0.10499200     0.12463400     0.01964300     0.05863900     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     2.78590100     0.04627500     0.00000000   152.99163800    26.22826000     1.26717900     1.00000000     3.82891700    46.27502000     0.00000000     0.82456400     3.67476400     0.33440900     0.41228200     0.00798200     0.00000000     0.01144200     0.00000000     0.00000000     0.00000000      0.01144200     0.00000000    11.15000000     0.02371900     0.00035700     0.00035700     0.02371900     0.00000000     0.00000000     0.03058100     0.03058100     0.06116200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   354.00000000        1.00000000        1.00000000        0.67890800        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.06617700     0.01144200     0.01144200     0.09199200     0.06617700     1.14331400    -1.78483200    -1.40000200    -1.25043500     0.34325400    18.69088000     7.00000000     0.00000000     0.00000000     0.00000000   354.00000000     5.79610800     4.39465000     3.86405000     1.23569300     1.44534600     0.64105500     1.62816000     2.48412000     2.38708000     2.35200000     0.40833700     0.43758100     0.46691800     0.46625200     0.42828400     0.30654600     0.33500000     0.33000000     0.32000000     0.33000000     0.02301400     0.02670500     0.01645700    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.51504300     0.02221600   152.99163800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    40.83367200    43.75812500    93.38354500    93.25043500    85.65674600    61.30912000    67.00000000    66.00000000    64.00000000    66.00000000         0.01077400        0.00066800     0.01834000     0.01834000
     22/01/1997             14             22     3.89211900    41.24533800     7.22041600     4.12453000     3.09588300     3.05625900     1.06827500     0.00000000     0.00000000     0.12026700     0.13987100     0.01960400     0.07391400     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.05785200     0.05862500     0.00000000   148.09793100    26.22587200     1.26079500     1.00000000     3.77760400    58.62528200     0.00000000     1.26949800     3.91464000     0.51351300     0.63474900     0.01235000     0.00000000     0.01527600     0.00000000     0.00000000     0.00000000      0.01527600     0.00000000     9.00000000     0.02865100     0.00039600     0.00039600     0.02865100     0.00000000     0.00000000     0.02824900     0.02824900     0.05649700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   381.00000000        1.00000000        1.00000000        0.89239200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.13403500     0.01527600     0.01527600     0.10726700     0.13403500     5.50003800    -0.80471400    -1.33768500    -1.27661100    -0.04654700    18.53355800     7.00000000     0.00000000     0.00000000     0.00000000   381.00000000     5.94236600     4.25076600     3.84040800     1.24495200     1.43680200     0.65921700     1.62816000     2.48412000     2.38708000     2.35200000     0.36466600     0.42756300     0.46642700     0.46638300     0.43023300     0.30733200     0.33500000     0.33000000     0.32000000     0.33000000     0.03331500     0.04842600     0.05229400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52137100     0.02929900   148.09793100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    36.46664800    42.75628700    93.28539300    93.27661100    86.04654700    61.46644200    67.00000000    66.00000000    64.00000000    66.00000000         0.01402300        0.00125200     0.02317700     0.02317700
     23/01/1997             15             23     3.99862300    49.83632600     8.93242200     4.98363000     3.94879000     3.86972000     1.11391300     0.00000000     0.00000000     0.13674100     0.15630500     0.01956400     0.09038800     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.27736400     0.06996600     0.00000000   145.26826500    26.25774200     1.29188700     1.00000000     3.74876300    69.96581600     0.00000000     1.71819800     4.52737200     0.69531900     0.85909900     0.01134100     0.00000000     0.01647300     0.00000000     0.00000000     0.00000000      0.01647300     0.00000000    10.65034800     0.03484300     0.00043600     0.00043600     0.03484300     0.00000000     0.00000000     0.02624700     0.02624700     0.05249300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   408.00000000        1.00000000        1.00000000        1.00000000        0.00911900        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.22776900     0.01647300     0.01647300     0.12374100     0.22776900     7.72459400    -0.11875500    -1.05859400    -1.21120500    -0.29781300    18.26573900     7.00000000     0.00000000     0.00000000     0.00000000   408.00000000     6.11419400     4.14681600     3.78634900     1.24930900     1.42582900     0.68388700     1.62816000     2.48412000     2.38708000     2.35200000     0.34234300     0.42050000     0.46470300     0.46605600     0.43148900     0.30867100     0.33500000     0.33000000     0.32000000     0.33000000     0.04111700     0.06873800     0.11791400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53081600     0.03103400   145.26826500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    34.23429100    42.05001800    92.94068100    93.21120500    86.29781300    61.73426100    67.00000000    66.00000000    64.00000000    66.00000000         0.01456100        0.00191300     0.02759800     0.02759800
     24/01/1997             16             24     4.00000000    58.71977200    10.70121400     5.87198000     4.82923700     4.70428000     1.16769700     0.00000000     0.00000000     0.15652600     0.17605100     0.01952500     0.11017300     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.53712900     0.08552000     0.00000000   143.02992200    26.29264100     1.28827000     1.00000000     3.72692900    85.52005800     0.00000000     1.77668900     4.90893200     0.71755700     0.88834500     0.01555400     0.00000000     0.01978500     0.00000000     0.00000000     0.00000000      0.01978500     0.00000000    11.39052900     0.04274000     0.00047500     0.00047500     0.04274000     0.00000000     0.00000000     0.02451000     0.02451000     0.04902000     0.04902000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   435.00000000        1.00000000        1.00000000        1.00000000        0.08550000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.21342900     0.01978500     0.01978500     0.14352600     0.21342900     9.39744600     0.35817300    -0.66898300    -1.04853800    -0.42388200    17.94243600     7.00000000     0.00000000     0.00000000     0.00000000   435.00000000     6.29750100     4.05939900     3.71027900     1.24720200     1.41321800     0.71368400     1.62816000     2.48412000     2.38708000     2.35200000     0.32572100     0.41583900     0.46272000     0.46524200     0.43211900     0.31028800     0.33500000     0.33000000     0.32000000     0.33000000     0.03044200     0.05795300     0.12499100     0.00004300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52214000     0.03789200   143.02992200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.57211300    41.58387400    92.54399100    93.04849200    86.42388200    62.05756400    67.00000000    66.00000000    64.00000000    66.00000000         0.01810700        0.00167800     0.03363000     0.03363000
     25/01/1997             17             25     4.11570000    67.46100900    12.43980300     6.74610000     5.69370200     5.51736700     1.22873400     0.00000000     0.00000000     0.18065800     0.20014500     0.01948600     0.13430600     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     3.81494700     0.10488400     0.00000000   141.16867100    26.30088600     1.28051700     1.00000000     3.71016200   104.88392000     0.00000000     1.74824700     4.80207300     0.70622000     0.87412400     0.01936400     0.00000000     0.02413300     0.00000000     0.00000000     0.00000000      0.02413300     0.00000000    12.35000000     0.05239900     0.00051400     0.00051400     0.05239900     0.00000000     0.00000000     0.02298900     0.02298900     0.04597700     0.04597700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   462.00000000        1.00000000        1.00000000        1.00000000        0.20631400        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.14422600     0.02413300     0.02413300     0.16765800     0.14422600    10.77264800     0.50576400    -0.09819000    -0.84818300    -0.45179000    17.60683800     7.00000000     0.00000000     0.00000000     0.00000000   462.00000000     6.47294100     3.97233700     3.62033200     1.23812600     1.39986700     0.74592300     1.62816000     2.48412000     2.38708000     2.35200000     0.31209200     0.41454500     0.46006500     0.46423500     0.43225900     0.31196600     0.33500000     0.33000000     0.32000000     0.33000000     0.01813800     0.03972300     0.08514300     0.00122200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.51179700     0.04715300   141.16867100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.20921300    41.45451400    92.01304600    92.84696200    86.45179000    62.39316200    67.00000000    66.00000000    64.00000000    66.00000000         0.02302000        0.00111200     0.04108600     0.04108600
     26/01/1997             18             26     4.17207300    73.05228000    13.54667000     7.30523000     6.24144200     6.03159100     1.27363700     0.00000000     0.00000000     0.20981100     0.22925800     0.01944700     0.16345800     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.11616600     0.12802400     0.00000000   139.57330300    26.24548700     1.27677800     1.00000000     3.69581000   128.02398300     0.00000000     1.11825400     4.81766600     0.45194300     0.55912700     0.02314000     0.00000000     0.02915300     0.00000000     0.00000000     0.00000000      0.02915300     0.00000000    11.50000000     0.06378600     0.00055300     0.00055300     0.06378600     0.00000000     0.00000000     0.02164500     0.02164500     0.04329000     0.04329000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   489.00000000        1.00000000        1.00000000        1.00000000        0.36279200        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.07785800     0.02915300     0.02915300     0.19681100     0.07785800    11.93968000     0.64201400     0.26297000    -0.59561200    -0.39600400    17.29579500     7.00000000     0.00000000     0.00000000     0.00000000   489.00000000     6.62284600     3.86668200     3.52107600     1.21960700     1.38657300     0.77734500     1.62816000     2.48412000     2.38708000     2.35200000     0.30051900     0.41336800     0.45845800     0.46296400     0.43198000     0.31352100     0.33500000     0.33000000     0.32000000     0.33000000     0.00844000     0.02122000     0.04540500     0.00279200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50497900     0.05773000   139.57330300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    30.05188000    41.33676500    91.69162800    92.59281900    86.39600400    62.70420500    67.00000000    66.00000000    64.00000000    66.00000000         0.02857800        0.00057500     0.04992000     0.04992000
     27/01/1997             19             27     4.22722000    84.78387300    15.88050500     8.47839000     7.40211800     7.09649500     1.38189200     0.00000000     0.00000000     0.24443800     0.26384600     0.01940800     0.19808500     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.39665400     0.15436600     0.00000000   138.02911400    26.11407300     1.28321500     1.00000000     3.68223500   154.36606000     0.00000000     2.34631900     4.97776600     0.94848900     1.17315900     0.02634200     0.00000000     0.03462700     0.00000000     0.00000000     0.00000000      0.03462700     0.00000000    11.25000000     0.07626900     0.00059200     0.00059200     0.07626900     0.00000000     0.00000000     0.02045000     0.02045000     0.04090000     0.04090000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   516.00000000        1.00000000        1.00000000        1.00000000        0.55141900        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.16944600     0.03462700     0.03462700     0.23143800     0.16944600    12.96001600     0.76247800     0.56767300    -0.41069800    -0.30352800    17.02547800     7.00000000     0.00000000     0.00000000     0.00000000   516.00000000     6.74337000     3.74093400     3.40365700     1.19531400     1.37404300     0.80539700     1.62816000     2.48412000     2.38708000     2.35200000     0.29024600     0.41193100     0.45668700     0.46198000     0.43151800     0.31487300     0.33500000     0.33000000     0.32000000     0.33000000     0.01534500     0.04441000     0.09491400     0.01477600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50853600     0.06809100   138.02911400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    29.02463900    41.19311100    91.33741000    92.39592000    86.30352800    62.97452200    67.00000000    66.00000000    64.00000000    66.00000000         0.03346400        0.00116200     0.05987900     0.05987900
     28/01/1997             20             28     4.28506300    95.15678200    17.94028300     9.51568000     8.42460500     8.02598100     1.48969700     0.00000000     0.00000000     0.28360800     0.30297800     0.01937000     0.23725500     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.67104400     0.18375400     0.00000000   136.63433800    25.90525800     1.29116000     1.00000000     3.67000000   183.75378800     0.00000000     2.07458200     5.30160000     0.83830300     1.03729100     0.02938800     0.00000000     0.03917100     0.00000000     0.00000000     0.00000000      0.03917100     0.00000000    11.80000000     0.09107300     0.00063000     0.00063000     0.09107300     0.00000000     0.00000000     0.01938000     0.01938000     0.03876000     0.03876000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   543.00000000        1.00000000        1.00000000        1.00000000        0.71500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.12885300     0.03917100     0.03917100     0.27060800     0.12885300    13.88731600     0.90617800     0.90844000    -0.26829500    -0.19832600    16.80149800     7.00000000     0.00000000     0.00000000     0.00000000   543.00000000     6.83178800     3.59730700     3.27022800     1.16309300     1.36288300     0.82860200     1.62816000     2.48412000     2.38708000     2.35200000     0.28103300     0.41062400     0.45512200     0.46123700     0.43099200     0.31599300     0.33500000     0.33000000     0.32000000     0.33000000     0.00937900     0.03146400     0.06718800     0.02082300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50512900     0.07754600   136.63433800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    28.10330600    41.06235900    91.02437600    92.24747500    86.19832600    63.19850200    67.00000000    66.00000000    64.00000000    66.00000000         0.03837500        0.00079500     0.07086500     0.07086500
     29/01/1997             21             29     4.35074900   104.80690500    19.85345800    10.48069000     9.37276800     8.87928500     1.60140500     0.00000000     0.00000000     0.32961900     0.34895000     0.01933100     0.28326600     0.04635300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.95884900     0.21890900     0.00000000   155.69987500    25.57566800     1.29399300     1.00000000     3.85024300   218.90886400     0.00000000     1.93002500     7.13165700     0.77951800     0.96501200     0.03515500     0.00000000     0.04601100     0.00000000     0.00000000     0.00000000      0.04601100     0.00000000    13.40000100     0.10792300     0.00066900     0.00066900     0.10792300     0.00000000     0.00000000     0.01841600     0.01841600     0.03683200     0.03683200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   570.00000000        1.00000000        1.00000000        1.00000000        0.85000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.13939200     0.04601100     0.04601100     0.31661900     0.13939200    -0.10491900    -2.09999800    -0.83303100    -0.42314100    -0.16875500    16.59058000     7.00000000     0.00000000     0.00000000     0.00000000   570.00000000     6.05503800     3.97277500     3.35035800     1.14533500     1.35366500     0.84713700     1.62816000     2.48412000     2.38708000     2.35200000     0.42078200     0.44070600     0.46388300     0.46198100     0.43084400     0.31704700     0.33500000     0.33000000     0.32000000     0.33000000     0.02668600     0.02941600     0.05641500     0.02687500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50501700     0.09110800   155.69987500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.07823200    44.07058300    92.77661900    92.39626300    86.16875500    63.40942000    67.00000000    66.00000000    64.00000000    66.00000000         0.04509700        0.00091400     0.08383900     0.08383900
     30/01/1997             22             30     4.41447500   117.26372800    22.32607700    11.72637000    10.59970500     9.96480900     1.76156400     0.00000000     0.00000000     0.38805000     0.40830200     0.02025200     0.34135100     0.04669800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.28567800     0.26489600     0.00000000   153.90416000    25.13229600     1.28862400     1.00000000     3.82924100   264.89574900     0.00000000     2.49136500     7.55357500     1.00607200     1.24568200     0.04598700     0.00096000     0.05808500     0.00034600     0.00000000     0.00000000      0.05808500     0.00000000    13.00000000     0.12666800     0.00070800     0.00070800     0.12666800     0.00000000     0.00000000     0.01754400     0.01754400     0.03508800     0.03508800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   597.00000000        1.00000000        1.00000000        1.00000000        0.98500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.14205900     0.05939000     0.05939000     0.37601000     0.14205900     1.55187600    -1.34682800    -1.03378300    -0.58751700    -0.19719700    16.36722200     7.00000000     0.00000000     0.00000000     0.00000000   597.00000000     5.95071900     3.76026100     3.24947100     1.11400700     1.34587900     0.86060100     1.62816000     2.48412000     2.38708000     2.35200000     0.40424600     0.43319500     0.46489600     0.46275400     0.43098600     0.31816400     0.33500000     0.33000000     0.32000000     0.33000000     0.02349700     0.02731300     0.05454700     0.03670300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50361200     0.11792900   153.90416000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    40.42462500    43.31951500    92.97923300    92.55081200    86.19719700    63.63277800    67.00000000    66.00000000    64.00000000    66.00000000         0.05853800        0.00085200     0.10053800     0.10053800
     31/01/1997             23             31     4.48424100   143.39681100    27.53149500    14.33968000    13.19181300    12.20293800     2.13674300     0.00000000     0.00000000     0.45998100     0.48334000     0.02335800     0.41118000     0.04880100     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.60275100     0.31566600     0.00000000   148.98574800    24.56724400     1.30257900     1.00000000     3.77996000   315.66612000     0.00000000     5.22661600     7.88569200     2.11129500     2.61330800     0.05077000     0.00314700     0.06982900     0.00210300     0.00000000     0.00000000      0.06982900     0.00000000    14.23228700     0.14786800     0.00074800     0.00074800     0.14786800     0.00000000     0.00000000     0.01675000     0.01675000     0.03350100     0.03350100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   624.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.05845800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.53749500     0.07507900     0.07507900     0.45108800     0.53749500     5.55815500    -0.52552400    -0.96256300    -0.67433900    -0.24283600    16.12386300     7.00000000     0.00000000     0.00000000     0.00000000   624.00000000     5.88982300     3.48989800     3.07127500     1.05594200     1.33830600     0.87064300     1.62816000     2.48412000     2.38708000     2.35200000     0.36375800     0.42430500     0.46382600     0.46247700     0.43121400     0.31938100     0.33500000     0.33000000     0.32000000     0.33000000     0.06604300     0.09507000     0.19735200     0.17903100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50969400     0.14730100   148.98574800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    36.37580100    42.43045400    92.76521300    92.49530800    86.24283600    63.87613700    67.00000000    66.00000000    64.00000000    66.00000000         0.07222300        0.00285600     0.11862000     0.11862000
     01/02/1997             24             32     4.55145100   171.31575300    33.08889900    17.13158000    15.95732400    14.55233500     2.57924000     0.00000000     0.00000000     0.54562800     0.57321300     0.02758500     0.49377000     0.05185700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.94988000     0.37912900     0.00000000   145.48031600    23.88824100     1.30238100     1.00000000     3.74641000   379.12909900     0.00000000     5.58378800     7.72263600     2.25378100     2.79189400     0.06346300     0.00427300     0.08259000     0.00305600     0.00000000     0.00000000      0.08259000     0.00000000    13.71082400     0.17425100     0.00079500     0.00079500     0.17425100     0.00000000     0.00000000     0.01602600     0.01602600     0.03205100     0.03205100     0.03205100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   651.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.18402700        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.59488200     0.08992000     0.08992000     0.54100800     0.59488200     8.13629200     0.09712600    -0.62604500    -0.53453100    -0.23299400    15.88493300     7.00000000     0.00000000     0.00000000     0.00000000   651.00000000     5.82834700     3.20180700     2.83543900     0.97615500     1.31785600     0.87727900     1.62816000     2.48412000     2.38708000     2.35200000     0.33803000     0.41798800     0.46202400     0.46163400     0.43116000     0.32057500     0.33500000     0.33000000     0.32000000     0.33000000     0.06073600     0.10408400     0.22121900     0.20778500     0.00105800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.49638500     0.18114900   145.48031600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    33.80297100    41.79879000    92.40482300    92.32674400    86.23193400    64.11506700    67.00000000    66.00000000    64.00000000    66.00000000         0.08698500        0.00293500     0.14071200     0.14071200
     02/02/1997             25             33     4.61566600   190.48953400    36.89174100    19.04895000    17.84278700    16.13380000     2.91515300     0.00000000     0.00000000     0.62157000     0.65228200     0.03071200     0.56877700     0.05279200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.28429100     0.44798800     0.00000000   143.66479500    23.33194000     1.26962600     1.00000000     3.73026400   447.98803700     0.00000000     3.83475600     7.63503800     1.54783700     1.91737800     0.06885900     0.00318200     0.07500700     0.00093500     0.00000000     0.00000000      0.07500700     0.00000000    13.10000000     0.20616600     0.00085000     0.00085000     0.20616600     0.00000000     0.00000000     0.01536100     0.01536100     0.03072200     0.03072200     0.03072200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   678.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.35354900        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.17898400     0.07912400     0.07912400     0.62013200     0.17898400     9.45681400     0.30756400    -0.01295500    -0.31373600    -0.15979800    15.67833700     7.00000000     0.00000000     0.00000000     0.00000000   678.00000000     5.81716500     2.97205700     2.62302500     0.90328400     1.28451300     0.88053800     1.62816000     2.48412000     2.38708000     2.35200000     0.32526900     0.41661100     0.45973300     0.46125400     0.43078800     0.32160800     0.33500000     0.33000000     0.32000000     0.33000000     0.01631600     0.03133000     0.06631600     0.06287200     0.00214900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.38975700     0.20300900   143.66479500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.52687100    41.66110600    91.94664000    92.25086200    86.15764600    64.32166300    67.00000000    66.00000000    64.00000000    66.00000000         0.07830500        0.00081900     0.16405700     0.16405700
     03/02/1997             26             34     4.66934300   235.11061900    45.51865900    23.51106000    22.26921000    19.47952300     3.76992500     0.00000000     0.00000000     0.67914100     0.70471800     0.03392000     0.62117700     0.04962100     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.60380300     0.51420200     0.00690600   141.26414500    22.94487000     1.20804100     1.00000000     3.70994400   521.10766600     6.90581500     8.92421700     7.67067600     3.60926100     4.46210800     0.07312000     0.00327000     0.07312000     0.00000000     0.00000000     0.00000000      0.07312000     0.00690600    10.95000100     0.50346500     0.00925400     0.00091200     0.24185100     0.26161300     0.00834300     0.01474900     0.01474900     0.02949900     0.02949900     0.02949900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   705.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.52500000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.63432300     0.06084000     0.06084000     0.68097200     0.63432300    10.86166400     0.45458600     0.31545300    -0.17560600    -0.06717700    15.51261100     7.00000000     0.00000000     0.00000000     0.00000000   705.00000000     5.86163300     2.79879000     2.46604800     0.84519800     1.24640800     0.87543500     1.62816000     2.48412000     2.38708000     2.35200000     0.31088900     0.41435700     0.45726300     0.45977300     0.43022500     0.32243700     0.33500000     0.33000000     0.32000000     0.33000000     0.04942500     0.10966800     0.23203400     0.22098400     0.02221200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.23525400     0.25861600   141.26414500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.08891100    41.43574500    91.45251500    91.95462000    86.04496800    64.48738900    67.00000000    66.00000000    64.00000000    66.00000000         0.05818000        0.00266000     0.18590700     0.18815300
