ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW5_GxE_T6
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)        RLV(12)        RLV(13)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) RootProportion(12) RootProportion(13) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11) sw_deficit(12) sw_deficit(13)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)        no3(12)        no3(13)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)  sw_uptake(12)  sw_uptake(13)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11)     sw_dep(12)     sw_dep(13) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)         st(12)         st(13) GrainTempFactor
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)              ()
     26/10/1996             17            300     4.34635700   100.36929800    18.99208600    10.03693000     8.96997600     7.17413900     2.84797100     0.00000000     0.00000000     0.36538600     0.38424100     0.01944700     0.30390400     0.06089000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.22887500     0.26944900     0.00056200   366.53497300   213.99375900     1.12787000     1.00000000     5.36356600   270.01160200     0.56235200     3.88766600     4.10649200     1.24728600     1.94383300     0.05391500     0.00000000     0.06124300     0.00791000     0.00000000     0.00000000      0.06124300     0.00000000    13.95000000     0.08177400     0.00114500     0.00055300     0.06695400     0.01482000     0.00059200     0.03448300     0.03448300     0.03448300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   462.00000000        1.00000000        1.00000000        1.00000000        0.02374900        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.27954800     0.06915300     0.06915300     0.35238600     0.27954800    10.44894800     1.54471600    -0.11183500    -0.53258500    -1.41193000    -1.54788600    -1.09558100    -0.49408700    -0.09655000    -0.01475500    -0.00250200    -0.00041200    -0.00005300   462.00000000   129.11869800    14.16401000     9.35124800     7.30596000     6.81565400     8.23072300    10.27433000     6.23373300     6.04603500     4.09094500     4.09738800     4.12547400     4.13957000     0.34967200     0.37894100     0.36031200     0.36355100     0.39941300     0.43031900     0.43730400     0.43329400     0.45064400     0.43009800     0.43001700     0.45000300     0.45000000     0.10031300     0.11415200     0.06508300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.63115500     0.10956600   366.53497300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    52.45073700    56.84112900    54.04675700    54.53258900    59.91192600    64.54788200    65.59558100    64.99408700    67.59655000    64.51475500    64.50250200    67.50041200    67.50005300         0.04041300        0.02874000     0.10217500     0.10237700    17.80000000    27.07946600    26.41744200    25.76800700    25.13051000    24.50442900    23.88933400    23.28489300    22.69084900    22.10701800    21.53326800    20.96952400    20.41574700    19.87193900      1.00000000
     27/10/1996             18            301     4.40028300   111.67851700    21.23599000    11.16785000    10.08295800     7.93205800     3.22097400     0.00000000     0.00000000     0.41453800     0.43377200     0.01982700     0.34524900     0.06869600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.56911900     0.30355600     0.00056200   368.52429200   213.55589300     1.13735100     1.00000000     5.37682900   304.11796800     0.56235200     2.26184400     4.54688400     0.72544000     1.13092200     0.03410600     0.00041800     0.04134600     0.00780600     0.00000000     0.00000000      0.04134600     0.00000000    12.50000000     0.09971400     0.00118400     0.00059200     0.08489400     0.01482000     0.00059200     0.03246800     0.03246800     0.03246800     0.03246800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   489.00000000        1.00000000        1.00000000        1.00000000        0.14218300        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.09897900     0.04957000     0.04957000     0.40195600     0.09897900     8.42081100     1.69899000    -0.04020700    -0.46365400    -1.32379500    -1.52323500    -1.15546400    -0.56022600    -0.14291400    -0.02696200    -0.00544000    -0.00103800    -0.00015300   489.00000000   128.83329800    14.12604000     9.31771800     7.28847200     6.78899300     8.20009600    10.25496400     6.24166300     6.04812300     4.09251400     4.09840700     4.12560300     4.14001700     0.36362700     0.37843200     0.36008500     0.36309100     0.39882500     0.43015500     0.43770300     0.43373500     0.45095300     0.43018000     0.43003600     0.45000700     0.45000100     0.03516800     0.03626800     0.02749000     0.00005300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.55428400     0.08943100   368.52429200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    54.54401800    56.76474000    54.01272200    54.46360400    59.82379200    64.52323200    65.65546400    65.06022600    67.64291400    64.52696200    64.50544000    67.50103800    67.50015300         0.03986100        0.00970900     0.11434000     0.11453900    17.80000000    26.89331800    26.23940500    25.59805700    24.96859400    24.35046200    23.74321000    23.14648400    22.56000700    21.98357800    21.41704900    20.86033100    20.31337500    19.77617300      1.00000000
     28/10/1996             19            302     4.46197400   144.34558500    27.74923700    14.43456000    13.32949900    10.02842300     4.39131500     0.00000000     0.00000000     0.50039200     0.52390900     0.02410900     0.41429600     0.08550400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.87399700     0.36178400     0.00056200   365.39007600   212.71592700     1.14514900     1.00000000     5.35593400   362.34585800     0.56235200     6.53341300     4.39276100     2.09242300     3.26670700     0.05822800     0.00432200     0.06904700     0.01680800     0.00000000     0.00000000      0.06904700     0.00000000    14.30000000     0.11988000     0.00122300     0.00063100     0.10506000     0.01482000     0.00059200     0.03067500     0.03067500     0.03067500     0.03067500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   516.00000000        1.00000000        1.00000000        1.00000000        0.31956000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.38799100     0.09017600     0.09017600     0.49213200     0.38799100    11.11795400     1.81945400    -0.01093700    -0.40022700    -1.23616400    -1.49165700    -1.20584100    -0.62478600    -0.19110100    -0.04241200    -0.00988000    -0.00214400    -0.00035100   516.00000000   128.23844900    14.03052900     9.25725300     7.26458900     6.76344900     8.16933900    10.23338300     6.24898600     6.05003300     4.09430900     4.09947300     4.12571500     4.14041500     0.34504000     0.37689400     0.35933100     0.36264000     0.39824100     0.42994400     0.43803900     0.43416500     0.45127400     0.43028300     0.43006600     0.45001400     0.45000200     0.12601700     0.14641100     0.11135700     0.00420600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.62884600     0.14340000   365.39007600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    51.75602300    56.53413000    53.89958200    54.39602700    59.73616000    64.49165300    65.70584100    65.12478600    67.69110100    64.54241200    64.50988000    67.50214400    67.50035100         0.05322300        0.03695300     0.13473000     0.13492400    17.80000000    26.94658100    26.28943400    25.64536300    25.01363600    24.39364600    23.78489300    23.18698300    22.59959400    22.02249100    21.45549000    20.89847200    20.35136000    19.81411900      1.00000000
     29/10/1996             20            303     4.52237200   180.14403900    34.88226900    18.01440000    16.88268500    12.23674700     5.76283700     0.00000000     0.00000000     0.60814300     0.63773100     0.03018000     0.50170600     0.10584400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.22277800     0.43741200     0.00056200   364.26382400   211.64259300     1.14698700     1.00000000     5.34842600   437.97453800     0.56235200     7.15969100     4.45569600     2.29040600     3.57984500     0.07562900     0.00611900     0.08741000     0.02034000     0.00000000     0.00000000      0.08741000     0.00000000    14.00000000     0.14653900     0.00127100     0.00068000     0.13171900     0.01482000     0.00059200     0.02907000     0.02907000     0.02907000     0.02907000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   543.00000000        1.00000000        1.00000000        1.00000000        0.54524300        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.51040400     0.11387000     0.11387000     0.60600200     0.51040400    11.77181200     2.10208900     0.05209700    -0.34058000    -1.14953200    -1.45402100    -1.24699400    -0.68700400    -0.24069200    -0.06086000    -0.01599900    -0.00389100    -0.00070200   543.00000000   127.46631600    13.89634000     9.19186900     7.22960300     6.73908700     8.13870600    10.20987800     6.25559500     6.05171200     4.09630300     4.10058800     4.12582300     4.14077300     0.34046700     0.37473500     0.35869300     0.36213300     0.39766400     0.42969300     0.43831300     0.43458000     0.45160500     0.43040600     0.43010700     0.45002600     0.45000500     0.15819200     0.18761700     0.14391600     0.02067800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.63021800     0.18068300   364.26382400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    51.06999200    56.21028900    53.80398900    54.31990400    59.64952900    64.45401800    65.74699400    65.18700400    67.74069200    64.56086000    64.51599900    67.50389100    67.50070200         0.06681400        0.04705600     0.16051300     0.16070200    17.80000000    26.95134000    26.29310800    25.64837100    25.01634400    24.39637400    23.78791600    23.19053600    22.60387800    22.02767000    21.46169900    20.90581500    20.35992100    19.82395200      1.00000000
     30/10/1996             21            304     4.57608200   218.03649700    42.42699500    21.80365000    20.63816600    14.46963800     7.31919200     0.00000000     0.00000000     0.73328300     0.76998700     0.03729600     0.59980200     0.13288900     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.56424100     0.52050700     0.00056200   363.00872800   210.38809200     1.15234200     1.00000000     5.34005800   521.06931600     0.56235200     7.57849200     4.63269700     2.42375400     3.78924600     0.08309500     0.00717700     0.09809600     0.02704500     0.00000000     0.00000000      0.09809600     0.00000000    12.45000000     0.18030400     0.00133200     0.00074000     0.16548400     0.01482000     0.00059200     0.02762400     0.02762400     0.02762400     0.02762400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   570.00000000        1.00000000        1.00000000        1.00000000        0.80000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.67420100     0.13231700     0.13231700     0.73831900     0.67420100    12.42184100     2.42231000     0.15237800    -0.27511600    -1.06294300    -1.41099900    -1.27925100    -0.74623100    -0.29124500    -0.08203100    -0.02392600    -0.00643900    -0.00127400   570.00000000   126.55985300    13.74424400     9.11299600     7.17985500     6.71589900     8.10858200    10.18492600     6.26146700     6.05313800     4.09846800     4.10175200     4.12585100     4.14110000     0.33589200     0.37228400     0.35777200     0.36141500     0.39708600     0.42940700     0.43852800     0.43497500     0.45194200     0.43054700     0.43016000     0.45004300     0.45000800     0.19435200     0.23509600     0.18181700     0.06293600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.64284000     0.20583200   363.00872800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    50.38380400    55.84259000    53.66581000    54.21218500    59.56293900    64.41099500    65.77925100    65.24623100    67.79124500    64.58203100    64.52392600    67.50643900    67.50127400         0.07351500        0.05880200     0.18795800     0.18814000    17.75000000    26.69874200    26.05137100    25.41735500    24.79588700    24.18629100    23.58800500    23.00057400    22.42362600    21.85687600    21.30010200    20.75314500    20.21589700    19.68829000      1.00000000
     31/10/1996             22            305     4.62785100   278.90816800    54.56005300    27.89082000    26.68405600    17.89785600     9.97814100     0.00000000     0.00000000     0.89030900     0.93839000     0.04867300     0.70325800     0.18645900     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.86790000     0.60178200     0.00056200   361.22753900   208.77523800     1.16862500     1.00000000     5.32818300   602.34478700     0.56235200    12.17433500     4.93345200     3.89072400     6.08716700     0.08127500     0.01145200     0.10345600     0.05357000     0.00000000     0.00000000      0.10345600     0.00000000    12.00000000     0.22158000     0.00140600     0.00081400     0.20676100     0.01482000     0.00059200     0.02631600     0.02631600     0.02631600     0.02631600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   597.00000000        1.00000000        1.00000000        1.00000000        0.98000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     1.22977900     0.16847800     0.16847800     0.90679700     1.22977900    13.07856000     2.78521300     0.29490300    -0.18214000    -0.97245800    -1.36275900    -1.30291700    -0.80190300    -0.34230800    -0.10565900    -0.03373700    -0.00993300    -0.00213600   597.00000000   125.37030800    13.56008000     9.01538400     7.10744400     6.69321300     8.07880800    10.15848800     6.26644900     6.05421500     4.10077000     4.10295700     4.12573300     4.14140600     0.33066700     0.36879000     0.35597400     0.35986100     0.39648300     0.42908500     0.43868600     0.43534600     0.45228200     0.43070400     0.43022500     0.45006600     0.45001400     0.32143800     0.39635400     0.30893900     0.20304800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.70889300     0.23766300   361.22753900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    49.59999800    55.31842800    53.39616400    53.97909500    59.47245400    64.36275500    65.80291700    65.30190300    67.84230800    64.60565900    64.53373700    67.50993300    67.50213600         0.06918500        0.09929200     0.21393300     0.21411000    17.30000000    26.75407600    26.10300400    25.46584100    24.84171700    24.22990600    23.62979500    23.04088400    22.46276100    21.89510000    21.33764300    20.79019900    20.25263000    19.72484200      1.00000000
     01/11/1996             23            306     4.68069800   328.88420400    64.50189200    32.88842000    31.62829200    20.60068800    12.27291200     0.00000000     0.00000000     1.02586300     1.08344100     0.05816900     0.80333600     0.22193600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.16058300     0.68708900     0.00056200   359.79150400   207.40139800     1.16918700     1.00000000     5.31861000   687.65122800     0.56235200     9.99520700     5.22040500     3.18759800     4.99760400     0.08530600     0.00959300     0.10007800     0.03547700     0.00000000     0.00000000      0.10007800     0.00000000    12.25000000     0.27494800     0.00150400     0.00091200     0.26012900     0.01482000     0.00059200     0.02512600     0.02512600     0.02512600     0.02512600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   624.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.07794300        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.90988000     0.14514800     0.14514800     1.05194400     0.90988000    13.83926800     3.30167800     0.56903800     0.00000000    -0.84341000    -1.30805600    -1.31813000    -0.85352300    -0.39343300    -0.13144700    -0.04546400    -0.01451900    -0.00337200   624.00000000   124.40000900    13.40083700     8.92630900     7.02759000     6.66721800     8.04906600    10.13043200     6.27036300     6.05483300     4.10316600     4.10419200     4.12569000     4.14169700     0.32630200     0.36618300     0.35478900     0.35859400     0.39562300     0.42872000     0.43878800     0.43569000     0.45262300     0.43087600     0.43030300     0.45009700     0.45002200     0.21547000     0.27083100     0.21266700     0.21091300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.65304700     0.22226200   359.79150400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    48.94525900    54.92748600    53.21830000    53.78909300    59.34340700    64.30805200    65.81813000    65.35352300    67.89343300    64.63144700    64.54546400    67.51451900    67.50337200         0.07711400        0.06803300     0.24030300     0.24047400    17.55000000    27.18916300    26.51646800    25.85907600    25.21602200    24.58649100    23.96978000    23.36531400    22.77260400    22.19125200    21.62093900    21.06140900    20.51247000    19.97397400      1.00000000
     02/11/1996             24            307     4.72621200   389.54570900    76.57093700    38.95457000    37.63118600    23.75532600    15.18442500     0.00000000     0.00000000     1.18829200     1.25757900     0.06987900     0.91688600     0.27081500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.45936300     0.78146400     0.00056200   357.99084500   205.74125700     1.17329200     1.00000000     5.30660500   782.02645600     0.56235200    12.13230100     5.19892600     3.86887800     6.06615000     0.09437500     0.01182600     0.11355000     0.04887900     0.00000000     0.00000000      0.11355000     0.00000000    10.55000000     0.33820500     0.00162000     0.00102800     0.32338500     0.01482000     0.00059200     0.02403800     0.02403800     0.02403800     0.02403800     0.02403800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   651.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.24536900        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     1.29656500     0.17425500     0.17425500     1.22619900     1.29656500    14.47294200     3.68740800     0.75104500     0.12581600    -0.66449000    -1.24673800    -1.32499700    -0.90067300    -0.44415300    -0.15910300    -0.05909700    -0.02031700    -0.00506600   651.00000000   123.21130400    13.21456900     8.81955600     6.93867100     6.62862900     8.01988800    10.10146700     6.27333200     6.05503500     4.10563700     4.10545100     4.12573200     4.14198200     0.32153200     0.36287900     0.35298600     0.35708100     0.39439400     0.42831200     0.43883300     0.43600400     0.45296100     0.43106100     0.43039400     0.45013500     0.45003400     0.29724700     0.38079000     0.30112100     0.31203600     0.00537000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.68679100     0.25372400   357.99084500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    48.22980500    54.43179700    52.94783800    53.56215300    59.15911500    64.24673500    65.82499700    65.40067300    67.94415300    64.65910300    64.55909700    67.52031700    67.50506600         0.07946800        0.09478700     0.26844700     0.26861200    15.85000000    27.07034500    26.40187300    25.74889200    25.11039700    24.48553700    23.87357700    23.27390900    22.68601200    22.10947000    21.54393600    20.98913600    20.44485500    19.91093300      1.00000000
     03/11/1996             25            308     4.77043100   478.40132700    94.26679800    47.84013000    46.44148500    28.19464900    19.63066400     0.00000000     0.00000000     1.38346900     1.47026900     0.08739200     1.02801200     0.35486500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.71668000     0.86810900     0.00056200   355.43798800   203.69973800     1.18419600     1.00000000     5.28958600   868.67176900     0.56235200    17.77112400     5.20220300     5.66423200     8.88556200     0.08664500     0.01765300     0.11112600     0.08405000     0.00000000     0.00000000      0.11112600     0.00000000    10.25000000     0.41346700     0.00176000     0.00116800     0.39864800     0.01482000     0.00059200     0.02304100     0.02304100     0.02304100     0.02304100     0.02304100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   678.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.47139900        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     2.06818000     0.21283000     0.21283000     1.43902900     2.06818000    15.17136000     4.17627000     1.02523400     0.35397700    -0.50118300    -1.17412200    -1.32310500    -0.94291700    -0.49402600    -0.18831600    -0.07460000    -0.02744300    -0.00730100   678.00000000   121.71548500    12.99553500     8.69559100     6.83607800     6.58152000     7.99085200    10.07164800     6.27528400     6.05476400     4.10814900     4.10671800     4.12585600     4.14226600     0.31582800     0.35820200     0.35001600     0.35436600     0.39296200     0.42782700     0.43882100     0.43628600     0.45329400     0.43125500     0.43049700     0.45018300     0.45004900     0.45441100     0.59342000     0.47239300     0.49107300     0.05688300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.76240800     0.27915400   355.43798800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    47.37422600    53.73030500    52.50237700    53.15495300    58.94429400    64.17411800    65.82310500    65.44291700    67.99402600    64.68831600    64.57460000    67.52744300    67.50730100         0.06632500        0.14650500     0.29336700     0.29352600    15.55000000    27.05370100    26.38454100    25.73129500    25.09290900    24.46848100    23.85723500    23.25852200    22.67178500    22.09657300    21.53250500    20.97928000    20.43666300    19.90445900      1.00000000
     04/11/1996             26            309     4.81292500   574.24553300   113.34275600    57.42455000    55.93302300    32.82067200    24.58906100     0.00000000     0.00000000     1.57367800     1.67914300     0.10605700     1.13712100     0.43596500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.96668000     0.95726800     0.00056200   352.81298800   201.70042400     1.18788100     1.00000000     5.27208700   957.83065400     0.56235200    19.16884000     5.30884300     6.10203200     9.58442100     0.08915900     0.01883900     0.10910900     0.08110000     0.00000000     0.00000000      0.10910900     0.00000000     9.85000000     0.50635000     0.00193500     0.00134300     0.49153100     0.01482000     0.00059200     0.02212400     0.02212400     0.02212400     0.02212400     0.02212400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   705.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.70000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     2.15748700     0.20904900     0.20904900     1.64807800     2.15748700    16.01428200     4.86817200     1.47504400     0.76072300    -0.30914700    -1.08846700    -1.31187400    -0.97981300    -0.54260300    -0.21877300    -0.09190400    -0.03598000    -0.01017000   705.00000000   120.26930200    12.78412200     8.57324800     6.73515900     6.51819300     7.96195700    10.04107400     6.27616900     6.05397700     4.11066900     4.10797800     4.12605600     4.14255500     0.31030100     0.35363300     0.34703200     0.35165900     0.39093100     0.42725600     0.43874600     0.43653200     0.45361700     0.43145800     0.43061300     0.45024000     0.45006800     0.44053200     0.58692700     0.47009600     0.49041700     0.16951500    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.76398400     0.27363000   352.81298800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    46.54518100    53.04489900    52.05486300    52.74886300    58.63962900    64.08846300    65.81187400    65.47981300    68.04260300    64.71877300    64.59190400    67.53598000    67.51017000         0.06458100        0.14446800     0.31812400     0.31827700    15.15000000    27.07624600    26.40444000    25.74906700    25.10902000    24.48334500    23.87121600    23.27193800    22.68491900    22.10966500    21.54576300    20.99288000    20.45074800    19.91915300      1.00000000
