ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_NoStress_ftn
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTfm
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)
     29/01/1997             21             29     4.39099900   128.83274600    24.64062400    12.88327000    11.75734900    11.09791600     1.78535800     0.00000000     0.00000000     0.44018500     0.46201000     0.02182500     0.39360800     0.04657600     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.95884900     0.30643100     0.00000000   189.94010900    90.66854900     1.28449200     1.00000000     4.02164700   306.43101600     0.00000000     2.62983200     7.13852400     1.06313500     1.31491600     0.05232200     0.00171300     0.06930600     0.00082100     0.00000000     0.00000000      0.06930600     0.00000000    13.40000100     0.12592500     0.00067100     0.00067100     0.12592500     0.00000000     0.00000000     0.01841600     0.01841600     0.03683200     0.03683200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   570.00000000        1.00000000        1.00000000        1.00000000        0.85000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.18993500     0.07184000     0.07184000     0.42968100     0.18993500    -0.16587800    -2.09999800    -0.83206900    -0.49765000    -0.82985700    -1.11284600    -1.27113300    -1.72377800    -2.54135100    -3.25547800   570.00000000     2.17359700     1.55482700     4.22062500     4.78232100     5.04195100     5.48171900     9.84283700    15.69887400    18.53253000    23.33926000     0.42129400     0.44060000     0.46377600     0.46230500     0.43414900     0.40556400     0.37635600     0.33861900     0.33270700     0.34627700     0.03644100     0.04004400     0.07679400     0.03665600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50322000     0.14276100   189.94010900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    42.12943600    44.05995600    92.75527200    92.46099100    86.82985700    81.11284600    75.27113300    67.72377800    66.54135100    69.25547800         0.07092100        0.00091900     0.11535800     0.11535800    17.80000000
     30/01/1997             22             30     4.46203700   145.96297800    28.04315600    14.59630000    13.44685800    12.59069400     2.00560400     0.00000000     0.00000000     0.52730600     0.55165900     0.02435200     0.47949900     0.04780700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.28567800     0.37360600     0.00000000   186.95579500    89.33010900     1.28343500     1.00000000     3.99525100   373.60599200     0.00000000     3.42604700     7.56654900     1.38429800     1.71302300     0.06717500     0.00257100     0.08589100     0.00123100     0.00000000     0.00000000      0.08589100     0.00000000    13.00000000     0.14944000     0.00071400     0.00071400     0.14944000     0.00000000     0.00000000     0.01754400     0.01754400     0.03508800     0.03508800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   597.00000000        1.00000000        1.00000000        1.00000000        0.98500000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.19535500     0.08969200     0.08969200     0.51937300     0.19535500     1.39617900    -1.36070600    -1.01983600    -0.62864700    -0.76949300    -1.00984200    -1.19274900    -1.56446800    -2.24828300    -2.95332300   597.00000000     2.14204700     1.41599400     3.89894100     4.46485700     5.01624300     5.45929700     9.78230400    15.60346600    18.40635300    23.14060800     0.40571300     0.43323200     0.46472500     0.46289100     0.43384700     0.40504900     0.37596400     0.33782200     0.33124100     0.34476700     0.03253800     0.03752000     0.07485700     0.05044000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50256600     0.17846900   186.95579500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    40.57128100    43.32318500    92.94497700    92.57820900    86.76949300    81.00984200    75.19274900    67.56446800    66.24828300    68.95332300         0.08877600        0.00091600     0.13881200     0.13881200    17.80000000
     31/01/1997             23             31     4.53980900   182.03344800    35.23035600    18.20334000    17.02701100    15.67989600     2.52344800     0.00000000     0.00000000     0.61703700     0.64537300     0.02833500     0.56822000     0.04881700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.60275100     0.45427800     0.00000000   180.97068800    88.01995800     1.25081900     1.00000000     3.94172000   454.27842400     0.00000000     7.21409400     7.91502300     2.91505100     3.60704700     0.08067200     0.00403100     0.08872100     0.00101000     0.00000000     0.00000000      0.08872100     0.00000000    14.23228700     0.17633300     0.00076300     0.00076300     0.17633300     0.00000000     0.00000000     0.01675000     0.01675000     0.03350100     0.03350100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   624.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.05845800        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.74188400     0.09376300     0.09376300     0.61313600     0.74188400     5.14264300    -0.54037900    -0.93935400    -0.68655400    -0.74461400    -0.93027500    -1.11400600    -1.42932900    -2.00259400    -2.66810600   624.00000000     2.16831700     1.27786200     3.56636100     4.08737100     4.99178600     5.43410000     9.72354100    15.51730300    18.29660600    22.95670700     0.36763800     0.42409500     0.46334100     0.46220100     0.43372300     0.40465100     0.37557000     0.33714700     0.33001300     0.34334100     0.09354500     0.13083200     0.27123500     0.24627200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.41325800     0.22688700   180.97068800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    36.76381300    42.40954600    92.66812100    92.44028500    86.74461400    80.93027500    75.11400600    67.42932900    66.00259400    68.66810600         0.09043200        0.00333100     0.16615800     0.16615800    17.80000000
     01/02/1997             24             32     4.61473200   221.01146800    42.67114200    22.10115000    20.89075900    18.63915800     3.14122500     0.00000000     0.00000000     0.69948400     0.72051000     0.03209700     0.64331500     0.04509800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.94988000     0.54724400     0.00941800   175.76757800    86.85092200     1.17555500     1.00000000     3.89723300   556.66142000     9.41761400     7.79560400     7.70951600     3.15700200     3.89780200     0.10238300     0.00381800     0.10238300     0.00000000     0.00000000     0.00000000      0.10238300     0.00941800    13.71082400     0.53115200     0.01189100     0.00082000     0.21038800     0.32076500     0.01107100     0.01602600     0.01602600     0.03205100     0.03205100     0.03205100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   651.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.18402700        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.83052300     0.08626500     0.08626500     0.69940100     0.83052300     8.17962600     0.11122900    -0.55368800    -0.47430400    -0.66352100    -0.85025000    -1.03488200    -1.31099700    -1.79511300    -2.40621200   651.00000000     2.24521100     1.16841800     3.27389400     3.74775400     4.91921000     5.40232100     9.66651600    15.43876300    18.20031700    22.78851700     0.33735800     0.41743300     0.46122400     0.46092100     0.43331000     0.40425100     0.37517400     0.33655500     0.32897600     0.34203100     0.08461200     0.14545400     0.30882700     0.29013000     0.00149900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.28253300     0.30532800   175.76757800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    33.73576400    41.74331700    92.24485800    92.18417400    86.66202500    80.85025000    75.03488200    67.31099700    65.79511300    68.40621200         0.08276300        0.00350300     0.19659600     0.19961700    17.80000000
     02/02/1997             25             33     4.68631600   247.52195800    47.55413900    24.75220000    23.50002700    20.44844000     3.60567300     0.00000000     0.00000000     0.77721700     0.78832000     0.03527100     0.70978100     0.04326800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.28429100     0.63394300     0.02111500   173.15121500    85.79541000     1.11962900     1.00000000     3.87796400   655.05846000    21.11527100     5.30209800     7.62410300     2.16255600     2.65104900     0.09839700     0.00323800     0.09839700     0.00000000     0.00000000     0.00000000      0.09839700     0.01169800    13.10000000     0.95025300     0.02505200     0.00088400     0.25216900     0.69808400     0.02416800     0.01536100     0.01536100     0.03072200     0.03072200     0.03072200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   678.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.35354900        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.24747000     0.08097100     0.08097100     0.78037200     0.24747000     9.33176800     0.36047000     0.09639000    -0.18034400    -0.51751700    -0.75043500    -0.94954700    -1.20256000    -1.61734800    -2.16955600   678.00000000     2.34163100     1.08837700     3.01481600     3.45120100     4.79818100     5.37153600     9.61179400    15.36665900    18.11506700    22.63615000     0.32645400     0.41596300     0.45906000     0.46046800     0.43257300     0.40375200     0.37474800     0.33601300     0.32808700     0.34084800     0.02287600     0.04326000     0.09157500     0.08675100     0.00300800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.21604800     0.37478100   173.15121500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.64535500    41.59627200    91.81203500    92.09359000    86.51451100    80.75043500    74.94954700    67.20256000    65.61734800    68.16955600         0.07998400        0.00098700     0.22398000     0.23050700    17.80000000
     03/02/1997             26             34     4.74615300   307.45638700    58.47096900    30.74564000    29.44647000    24.27070800     4.75379100     0.00000000     0.00000000     0.84056900     0.82401900     0.03833100     0.72864200     0.05704500     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.60380300     0.72499000     0.05167500   169.66058300    84.92301900     1.00503800     1.00000000     3.85173700   776.66489300    51.67496900    11.98688600     7.65754600     4.92756500     5.99344300     0.12160600     0.00313100     0.09193300     0.01377700     0.00000000     0.00000000      0.09193300     0.03056000    10.95000100     2.02030900     0.05583600     0.00095500     0.29916900     1.72114000     0.05488200     0.01474900     0.01474900     0.02949900     0.02949900     0.02949900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   705.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.52500000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.85201300     0.06648300     0.06648300     0.84685500     0.85201300    10.78134200     0.51781500     0.44697600    -0.06551400    -0.37981400    -0.63925200    -0.85646100    -1.09873200    -1.46176100    -1.95721400   705.00000000     2.45538600     1.02907600     2.81770800     3.22130300     4.66011300     5.34269200     9.55882400    15.30030600    18.03882400    22.49878300     0.31151500     0.41335100     0.45620900     0.45884500     0.43174800     0.40319600     0.37428200     0.33549400     0.32730900     0.33978600     0.06712700     0.14706400     0.31117500     0.29647400     0.03017400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.13202000     0.50358400   169.66058300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.15153100    41.33512100    91.24185200    91.76904300    86.34964000    80.63925200    74.85646100    67.09873200    65.46176100    67.95721400         0.06325400        0.00323000     0.25173300     0.26704100    16.25000100
     04/02/1997             27             35     4.79697200   384.91767800    72.88472400    38.49177000    37.13370600    29.39072500     6.36029400     0.00000000     0.00000000     0.89330000     0.85430800     0.04144200     0.73654300     0.07632400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.87087600     0.80875700     0.07973200   165.70893900    84.18723300     0.91070900     1.00000000     3.82344200   888.48942700    79.73200600    15.49225800     7.75853500     6.54506900     7.74612900     0.11182500     0.00318700     0.06725500     0.01927800     0.00000000     0.00000000      0.06725500     0.02805700     9.30000000     3.09881100     0.08146500     0.00103100     0.35806200     2.74074900     0.08043300     0.01418400     0.01418400     0.02836900     0.02836900     0.02836900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   732.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.66000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.62088400     0.05591800     0.05591800     0.90277300     1.62088400    12.06048000     0.78036100     1.00489000     0.23037000    -0.24475100    -0.52089700    -0.75579100    -0.99585000    -1.32199100    -1.76664700   732.00000000     2.57680700     0.98503100     2.66244500     3.03963900     4.51661900     5.31597200     9.50670500    15.23937000    17.96984100    22.37480400     0.29832200     0.40947300     0.45209500     0.45608600     0.43066000     0.40260400     0.37377900     0.33497900     0.32661000     0.33883300     0.10733400     0.27229600     0.57611900     0.55234800     0.11278600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.08840300     0.63253300   165.70893900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    29.83218600    40.94734200    90.41899100    91.21728500    86.13196600    80.52089700    74.75579100    66.99585000    65.32199100    67.76664700         0.04996500        0.00595300     0.27639000     0.29910400    14.60000000
     05/02/1997             28             36     4.85516900   469.59506600    88.39544600    46.95951000    45.52717700    34.63888500     8.22938500     0.00000000     0.00000000     0.95267200     0.88874000     0.04552500     0.74446100     0.09875300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.09770500     0.87714500     0.11393000   161.83810400    83.39639300     0.84873200     1.00000000     3.79623000   991.07497600   113.92982000    16.93547800     7.86320800     7.46253500     8.46773900     0.10258600     0.00416700     0.07392100     0.02242900     0.00000000     0.00000000      0.07392100     0.03419800    10.65000000     4.52356700     0.11057200     0.00111400     0.43232900     4.09123700     0.10945800     0.01366100     0.01366100     0.02732200     0.02732200     0.02732200     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   759.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.79500000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     1.77152300     0.06353900     0.06353900     0.96631200     1.77152300    13.24292000     1.16459700     1.80522900     0.78743000    -0.09237700    -0.39234200    -0.64675900    -0.89112100    -1.19273400    -1.59447500   759.00000000     2.67759400     0.93800200     2.50002000     2.84761200     4.32708900     5.29198300     9.46052300    15.18368900    17.90688300    22.26299500     0.28660000     0.40547800     0.44793100     0.45312900     0.42950500     0.40196200     0.37323400     0.33445600     0.32596400     0.33797200     0.09710000     0.28758100     0.60865800     0.58686000     0.19132300    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.08373400     0.75882100   161.83810400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    28.65998100    40.54782100    89.58611300    90.62571000    85.90105400    80.39234200    74.64675900    66.89112100    65.19273400    67.59447500         0.05716800        0.00637100     0.29591600     0.32728300    15.95000000
     06/02/1997             29             37     4.91168800   549.91367400   102.93112500    54.99137000    53.46798400    39.36950700    10.09363500     0.00000000     0.00000000     1.00919700     0.92188400     0.04956400     0.75119600     0.12112400     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.35746100     0.96951000     0.14931700   157.66253700    82.65530400     0.77482000     1.00000000     3.76766800  1118.82720300   149.31698800    16.06372100     8.03463700     7.39790800     8.03186100     0.12775200     0.00413000     0.06731800     0.02237100     0.00000000     0.00000000      0.06731800     0.03538700    10.34299200     6.05161000     0.13808200     0.00120500     0.52338400     5.52822600     0.13687700     0.01317500     0.01317500     0.02635000     0.02635000     0.02635000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   786.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.93000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     2.26170900     0.06065400     0.06065400     1.02696600     2.26170900    14.31838800     1.55881500     2.61793500     1.47002400     0.01208500    -0.27463500    -0.53512600    -0.78432500    -1.07021300    -1.43719500   786.00000000     2.76986900     0.89767100     2.35596800     2.67322900     4.12256600     5.27148400     9.42041200    15.13345400    17.84896700    22.16168400     0.27581500     0.40089600     0.44318800     0.44905100     0.42821100     0.40137300     0.37267600     0.33392200     0.32535100     0.33718600     0.10013100     0.35155400     0.74448200     0.71981000     0.34573200    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.06705000     0.90460500   157.66253700     1.00000000     1.00000000     1.00000000     0.95503600     1.00000000    27.58148000    40.08963000    88.63758100    89.81016500    85.64218100    80.27463500    74.53512600    66.78432500    65.07021300    67.43719500         0.05273300        0.00792100     0.32145500     0.36079600    16.15000000
     07/02/1997             30             38     4.96622400   604.68268500   112.34517500    60.46827000    58.83794900    42.07084500    11.43638100     0.00000000     0.00000000     1.07322000     0.96398300     0.05395900     0.77278800     0.13723700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.60973000     1.06715600     0.18566100   167.95617700    81.89044200     0.72415600     1.00000000     3.87825800  1252.81716700   185.66135400    10.95380200     9.16816000     5.46473000     5.47690100     0.13399000     0.00449400     0.07838400     0.01611300     0.00000000     0.00000000      0.07838400     0.03634400     9.98012700     7.59136200     0.16450000     0.00130400     0.63032000     6.96104200     0.16319600     0.01272300     0.01272300     0.02544500     0.02544500     0.02544500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   813.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.02667600        0.00000000        0.00000000        0.00000000         0.00000000     1.07264600     0.06851700     0.06851700     1.09548300     1.07264600     2.47423900     1.74712000     3.53974200     2.27486400     0.28303500    -0.19224500    -0.43225900    -0.67870300    -0.95275900    -1.29186200   813.00000000     2.77545500     0.86990900     2.23129000     2.51950600     3.89877300     5.25493300     9.38643800    15.08911300    17.79560100    22.06943100     0.39387100     0.40108300     0.44079200     0.44716300     0.42761000     0.40096100     0.37216100     0.33339400     0.32476400     0.33645900     0.13861800     0.14457300     0.30187700     0.29258100     0.19499600    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.06577000     1.04177000   167.95617700     1.00000000     1.00000000     1.00000000     0.86456500     1.00000000    39.38714200    40.10830700    88.15837900    89.43255600    85.52196500    80.19224500    74.43225900    66.67870300    64.95275900    67.29186200         0.06455200        0.00396500     0.34744700     0.39415200    15.75000000
     08/02/1997             31             39     5.00000000   691.44917600   122.23898000    69.14492000    61.58356700    46.98170400    13.00251100     0.67119900     0.00000000     1.13525100     1.00412700     0.05772000     0.78836400     0.15603000     0.00201400     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.85314700     1.16783000     0.22365500   162.30813600    81.20646700     0.67506700     1.00000000     3.83260300  1391.48486400   223.65452700    11.53994400     9.13340500     9.38105900     8.67664900     0.13866800     0.00386900     0.06943200     0.01879400     0.00201400     0.00000000      0.06943200     0.03799300     9.93668900     9.23750000     0.19025600     0.00141200     0.74799600     8.48950400     0.18884400     0.01230000     0.01230000     0.02460000     0.02460000     0.02460000     0.02460000     0.00000000     0.00000000     0.00000000     0.00000000   840.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.14576700        0.00000000        0.00000000        0.00000000         0.00000000     1.96278000     0.06590000     0.06590000     1.16138300     1.96278000     5.62376400     1.89320800     4.00734700     2.64844500     0.40855400    -0.13457500    -0.34294900    -0.57798000    -0.84032400    -1.15640300   840.00000000     2.83180900     0.84241500     2.11632700     2.37663900     3.67484200     5.22348000     9.35807800    15.05098100    17.74667400    21.98522000     0.36169000     0.39843400     0.43722600     0.44409900     0.42589500     0.40067100     0.37171500     0.33289000     0.32420200     0.33578200     0.20723700     0.26335600     0.54745800     0.53179700     0.41250000     0.00043200    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.05571000     1.18290700   162.30813600     1.00000000     1.00000000     1.00000000     0.77690600     1.00000000    36.16899900    39.84343700    87.44519800    88.81975600    85.17894700    80.13414000    74.34294900    66.57798000    64.84032400    67.15640300         0.05886800        0.00703200     0.37320300     0.42684200    16.80000000
     09/02/1997             32             40     5.04143300   775.21710300   131.84663600    77.52171000    64.22474200    51.68569900    14.58625100     1.34994400     0.00000000     1.18971700     1.03963300     0.06064400     0.80201900     0.17292000     0.00405000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.09550600     1.28032700     0.25859000   157.31631500    80.65904200     0.62641800     1.00000000     3.79453400  1538.91655500   258.58989700    11.14113400     8.87223500    10.07647400     8.37679300     0.14743200     0.00304000     0.05817200     0.01689000     0.00203600     0.00000000      0.05817200     0.03493500     8.82659300    10.77097800     0.21225600     0.00152800     0.87116300     9.89981500     0.21072800     0.01190500     0.01190500     0.02381000     0.02381000     0.02381000     0.02381000     0.00000000     0.00000000     0.00000000     0.00000000   867.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.31982700        0.00000000        0.00000000        0.00000000         0.00000000     2.27856100     0.05750600     0.05750600     1.21888900     2.27856100     7.87752200     2.21596500     4.70842700     3.25569200     0.75803400    -0.09389500    -0.26823400    -0.48505400    -0.73374200    -1.02960200   867.00000000     2.93814000     0.82299300     2.02257700     2.25747300     3.48857900     5.16486900     9.33465300    15.01910700    17.70226300    21.90838200     0.33915300     0.39475100     0.43325000     0.44059800     0.42377200     0.40042600     0.37134100     0.33242500     0.32366900     0.33514800     0.20714400     0.30892300     0.64164000     0.62461100     0.48757600     0.00866700    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.04283400     1.34252800   157.31631500     1.00000000     1.00000000     1.00000000     0.69003200     1.00000000    33.91533700    39.47511300    86.64993300    88.11969800    84.75438700    80.08522800    74.26823400    66.48505400    64.73374200    67.02960200         0.04961100        0.00789500     0.40078300     0.45966500    17.50000100
     10/02/1997             33             41     5.06759900   852.96707300   140.76832400    85.29671000    66.66204100    55.97567300    16.12234100     2.00826900     0.00000000     1.23868100     1.07222800     0.06303100     0.81351800     0.18965400     0.00602500     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     8.31078800     1.38670800     0.29056300   152.52983100    80.22752400     0.58665400     1.00000000     3.75939200  1677.27018100   290.56266000    10.34074600     8.67792800    10.82112800     7.77499700     0.13835400     0.00250800     0.04848400     0.01673400     0.00197500     0.00000000      0.04848400     0.03197300     7.94582200    12.19003700     0.23113400     0.00164900     0.99961200    11.19042400     0.22948500     0.01153400     0.01153400     0.02306800     0.02306800     0.02306800     0.02306800     0.00000000     0.00000000     0.00000000     0.00000000   894.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.47000000        0.00000000        0.00000000        0.00000000         0.00000000     2.54200700     0.05147200     0.05147200     1.27036100     2.54200700     9.70149200     2.60684200     5.49234000     3.94983700     1.18912500    -0.05966200    -0.20566600    -0.40123700    -0.63398700    -0.91091900   894.00000000     3.08835400     0.81149500     1.94548100     2.15622200     3.33054800     5.08591000     9.31534900    14.99332500    17.66243900    21.83840400     0.32099600     0.39048800     0.42895900     0.43676000     0.42131200     0.40011700     0.37102800     0.33200600     0.32317000     0.33455500     0.19886700     0.34434300     0.71578000     0.69819700     0.54855200     0.03626800    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.03439000     1.49673900   152.52983100     1.00000000     1.00000000     1.00000000     0.61902500     1.00000000    32.09964000    39.04881700    85.79187800    87.35196700    84.26232100    80.02339200    74.20566600    66.40123700    64.63398700    66.91091900         0.04283100        0.00864100     0.42574600     0.48875600    17.80000000
