ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW5_GxE_T11
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)        RLV(12)        RLV(13)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) RootProportion(12) RootProportion(13) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11) sw_deficit(12) sw_deficit(13)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)        no3(12)        no3(13)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)  sw_uptake(12)  sw_uptake(13)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11)     sw_dep(12)     sw_dep(13) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)         st(12)         st(13)
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)
     24/10/1996             15            298     4.25053100    50.66039400     9.09428900     5.06604000     4.02825000     3.85381800     1.21222200     0.00000000     0.00000000     0.24228700     0.26181200     0.01952500     0.19867900     0.04360800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.51546100     0.15821800     0.00000000   368.67169200   103.12326800     1.25572900     1.00000000     5.37781100   158.21811000     0.00000000     1.94025400     3.54028100     0.78533800     0.97012700     0.03398800     0.00000000     0.04240100     0.00000000     0.00000000     0.00000000      0.04240100     0.00000000    14.25000000     0.03779000     0.00047500     0.00047500     0.03779000     0.00000000     0.00000000     0.03937000     0.03937000     0.03937000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   408.00000000        1.00000000        1.00000000        0.58420700        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.13222600     0.04240100     0.04240100     0.22928700     0.13222600     8.89727400     1.15762700    -0.20773700    -0.67186000    -1.58726500    -1.57271200    -0.94661700    -0.36073300    -0.01071900    -0.00104500    -0.00012200    -0.00001500     0.00000000   408.00000000    18.59189600    13.68118200     9.33796700     7.33896700     6.87183800     8.29035900    10.30524300     6.21660200     6.04154200     4.08860700     4.09545700     4.12510800     4.13849000     0.36029100     0.38185800     0.36132200     0.36447900     0.40058200     0.43048500     0.43631100     0.43240500     0.45007100     0.43000700     0.43000100     0.45000000     0.45000000     0.05909300     0.06364100     0.00949100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52315500     0.08104900   368.67169200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    54.04362900    57.27872800    54.19825000    54.67186400    60.08726100    64.57270800    65.44661700    64.86073300    67.51071900    64.50104500    64.50012200    67.50001500    67.50000000         0.03864800        0.00375300     0.06132600     0.06132600    17.80000000    25.41044000    24.82752600    24.25279200    23.68586500    23.12647100    22.57441900    22.02960600    21.49198500    20.96156900    20.43841400    19.92261500    19.41430500    18.91363100
     25/10/1996             16            299     4.32373600    64.90025400    11.93420500     6.49003000     5.44417900     5.12258700     1.36743800     0.00000000     0.00000000     0.29452200     0.31400900     0.01948600     0.25091500     0.04360800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     4.86302200     0.19862000     0.00000000   367.70745800   102.65017700     1.26328800     1.00000000     5.37138300   198.62032700     0.00000000     2.84797200     3.75836100     1.15293200     1.42398600     0.04040200     0.00000000     0.05223600     0.00000000     0.00000000     0.00000000      0.05223600     0.00000000    15.00000000     0.04584600     0.00051400     0.00051400     0.04584600     0.00000000     0.00000000     0.03676500     0.03676500     0.03676500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   435.00000000        1.00000000        1.00000000        0.83787100        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.18972600     0.05223600     0.05223600     0.28152200     0.18972600     9.65712400     1.29503300    -0.17049000    -0.60166900    -1.49983600    -1.56469300    -1.02600900    -0.42726100    -0.05237600    -0.00604200    -0.00083200    -0.00011400    -0.00001500   435.00000000    18.50019100    13.47987000     9.23214800     7.32212300     6.84353200     8.26121000    10.29143700     6.22537900     6.04385600     4.08963400     4.09640900     4.12531400     4.13906500     0.35510500     0.38079600     0.36095700     0.36401100     0.39999900     0.43043100     0.43684000     0.43284800     0.45034900     0.43004000     0.43000600     0.45000100     0.45000000     0.07718600     0.08553200     0.02700800    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52629500     0.09925100   367.70745800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    53.26568600    57.11943100    54.14348600    54.60167300    59.99983200    64.56469000    65.52600900    64.92726100    67.55237600    64.50604200    64.50083200    67.50011400    67.50001500         0.04701600        0.00522000     0.07637400     0.07637400    17.80000000    26.26074000    25.63759200    25.02485800    24.42202400    23.82869100    23.24454700    22.66937400    22.10301800    21.54539300    20.99646000    20.45622800    19.92474400    19.40207900
     26/10/1996             17            300     4.39181600    79.15165700    14.77359700     7.91517000     6.85843100     6.37063700     1.54452900     0.00000000     0.00000000     0.35818400     0.37763100     0.01944700     0.31457600     0.04360800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.22887500     0.24856000     0.00000000   366.79437300   102.06556700     1.26559200     1.00000000     5.36529500   248.56018200     0.00000000     2.85028100     4.11904700     1.15324900     1.42514000     0.04994000     0.00000000     0.06366100     0.00000000     0.00000000     0.00000000      0.06366100     0.00000000    13.95000000     0.05673500     0.00055300     0.00055300     0.05673500     0.00000000     0.00000000     0.03448300     0.03448300     0.03448300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   462.00000000        1.00000000        1.00000000        1.00000000        0.02374900        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.20495300     0.06366100     0.06366100     0.34518400     0.20495300    10.36110300     1.46191000    -0.12339400    -0.53471000    -1.41232700    -1.54793200    -1.09559600    -0.49409500    -0.09655000    -0.01475500    -0.00250200    -0.00041200    -0.00005300   462.00000000    18.38286200    13.24474000     9.07788800     7.30616900     6.81570200     8.23072700    10.27433100     6.23373200     6.04603500     4.09094500     4.09738800     4.12547400     4.13957000     0.35043500     0.37969600     0.36050500     0.36356500     0.39941500     0.43032000     0.43730400     0.43329400     0.45064400     0.43009800     0.43001700     0.45000300     0.45000000     0.07362700     0.08372500     0.04760100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52213100     0.12192600   366.79437300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    52.56526600    56.95436100    54.07579800    54.53471400    59.91232300    64.54792800    65.59559600    64.99409500    67.59655000    64.51475500    64.50250200    67.50041200    67.50005300         0.05826500        0.00539700     0.09464100     0.09464100    17.80000000    27.07946600    26.41744200    25.76800700    25.13051000    24.50442900    23.88933400    23.28489300    22.69084900    22.10701800    21.53326800    20.96952400    20.41574700    19.87193900
     27/10/1996             18            301     4.45282000    87.45671500    16.42089100     8.74567000     7.67522000     7.08410100     1.66157000     0.00000000     0.00000000     0.41266600     0.43207400     0.01940800     0.36884700     0.04381800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.56911900     0.28066600     0.00000000   368.78854400   101.57801100     1.31418500     1.00000000     5.37859100   280.66607400     0.00000000     1.66101200     4.56307800     0.67195300     0.83050600     0.03210600     0.00000000     0.05427100     0.00021100     0.00000000     0.00000000      0.05427100     0.00000000    12.50000000     0.07045100     0.00059200     0.00059200     0.07045100     0.00000000     0.00000000     0.03246800     0.03246800     0.03246800     0.03246800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   489.00000000        1.00000000        1.00000000        1.00000000        0.14218300        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.07268700     0.05448200     0.05448200     0.39966600     0.07268700     8.32680100     1.58664300    -0.06518200    -0.46897500    -1.32491700    -1.52340300    -1.15549500    -0.56023400    -0.14292100    -0.02696200    -0.00544000    -0.00103800    -0.00015300   489.00000000    18.29112200    13.07148800     8.94236900     7.28250500     6.78912600     8.20011000    10.25496800     6.24166300     6.04812200     4.09251400     4.09840700     4.12560300     4.14001700     0.36431600     0.37924500     0.36030000     0.36312600     0.39883300     0.43015600     0.43770300     0.43373500     0.45095300     0.43018000     0.43003600     0.45000700     0.45000100     0.02583900     0.02666500     0.02014400     0.00003900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.50856200     0.10713000   368.78854400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    54.64735400    56.88668800    54.04504000    54.46894100    59.82491300    64.52339900    65.65549500    65.06023400    67.64292100    64.52696200    64.50544000    67.50103800    67.50015300         0.05264800        0.00183400     0.10619400     0.10619400    17.80000000    26.89331800    26.23940500    25.59805700    24.96859400    24.35046200    23.74321000    23.14648400    22.56000700    21.98357800    21.41704900    20.86033100    20.31337500    19.77617300
     28/10/1996             19            302     4.52260900   111.54489600    21.22317700    11.15449000    10.06868800     9.11499000     2.03950000     0.00000000     0.00000000     0.48661000     0.50637900     0.01976900     0.44098900     0.04562100     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     5.87399700     0.33452900     0.00000000   365.77917500   100.89566000     1.31823800     1.00000000     5.35852800   334.52887200     0.00000000     4.81763600     4.41210100     1.94334800     2.40881800     0.05386300     0.00039900     0.07214200     0.00180300     0.00000000     0.00000000      0.07214200     0.00000000    14.30000000     0.08580200     0.00063000     0.00063000     0.08580200     0.00000000     0.00000000     0.03067500     0.03067500     0.03067500     0.03067500     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   516.00000000        1.00000000        1.00000000        1.00000000        0.31956000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.28609900     0.07434300     0.07434300     0.47400900     0.28609900    10.99069200     1.69854700    -0.03873100    -0.40870700    -1.23839200    -1.49205400    -1.20591700    -0.62480200    -0.19110900    -0.04241200    -0.00988000    -0.00214400    -0.00035100   516.00000000    18.15736200    12.81980800     8.76081200     7.23228500     6.76369700     8.16937300    10.23339000     6.24898600     6.05003300     4.09431000     4.09947300     4.12571500     4.14041500     0.34610800     0.37795600     0.35971200     0.36270400     0.39825600     0.42994700     0.43803900     0.43416500     0.45127400     0.43028300     0.43006600     0.45001400     0.45000200     0.09309400     0.10803700     0.08187900     0.00308900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52537500     0.14150500   365.77917500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    51.91621000    56.69341300    53.95685600    54.40562100    59.73838800    64.49205000    65.70591700    65.12480200    67.69110900    64.54241200    64.50988000    67.50214400    67.50035100         0.06716200        0.00718100     0.12524500     0.12524500    17.80000000    26.94658100    26.28943400    25.64536300    25.01363600    24.39364600    23.78489300    23.18698300    22.59959400    22.02249100    21.45549000    20.89847200    20.35136000    19.81411900
     29/10/1996             20            303     4.59093300   137.94171400    26.48240400    13.79417000    12.68823200    11.30192600     2.49224600     0.00000000     0.00000000     0.58097300     0.60366700     0.02269400     0.53220500     0.04876800     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.22277800     0.40442800     0.00000000   364.78817700    99.98758700     1.31594600     1.00000000     5.35192200   404.42807100     0.00000000     5.27936400     4.48223400     2.12916700     2.63968200     0.06989900     0.00296400     0.09121700     0.00314700     0.00000000     0.00000000      0.09121700     0.00000000    14.00000000     0.10593900     0.00067000     0.00067000     0.10593900     0.00000000     0.00000000     0.02907000     0.02907000     0.02907000     0.02907000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   543.00000000        1.00000000        1.00000000        1.00000000        0.54524300        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.37635800     0.09732800     0.09732800     0.57133700     0.37635800    11.60893200     1.93910600     0.00000000    -0.34883100    -1.15271000    -1.45472300    -1.24714700    -0.68703500    -0.24070000    -0.06086000    -0.01599900    -0.00389100    -0.00070200   543.00000000    17.95876300    12.49092100     8.54036400     7.13869600     6.73939100     8.13876200    10.20988900     6.25559700     6.05171200     4.09630300     4.10058800     4.12582300     4.14077300     0.34182800     0.37614900     0.35929500     0.36222400     0.39768500     0.42969800     0.43831400     0.43458000     0.45160500     0.43040600     0.43010700     0.45002600     0.45000500     0.11691300     0.13848300     0.10579800     0.01516400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52485900     0.18543600   364.78817700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    51.27415100    56.42240900    53.89420700    54.33367200    59.65270600    64.45472000    65.74714700    65.18703500    67.74070000    64.56086000    64.51599900    67.50389100    67.50070200         0.08810800        0.00922000     0.14936400     0.14936400    17.80000000    26.95134000    26.29310800    25.64837100    25.01634400    24.39637400    23.78791600    23.19053600    22.60387800    22.02767000    21.46169900    20.90581500    20.35992100    19.82395200
     30/10/1996             21            304     4.65169300   165.90032600    32.04874900    16.59003000    15.45871700    13.57067200     3.01936100     0.00000000     0.00000000     0.69139200     0.71840000     0.02700800     0.63754000     0.05385300     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.56424100     0.48115500     0.00000000   363.71081500    98.90830200     1.32501900     1.00000000     5.34473800   481.15535400     0.00000000     5.59172200     4.66850300     2.25540000     2.79586100     0.07672700     0.00436000     0.10533400     0.00508500     0.00000000     0.00000000      0.10533400     0.00000000    12.45000000     0.13131600     0.00071500     0.00071500     0.13131600     0.00000000     0.00000000     0.02762400     0.02762400     0.02762400     0.02762400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   570.00000000        1.00000000        1.00000000        1.00000000        0.80000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.49745300     0.11477900     0.11477900     0.68611600     0.49745300    12.21454200     2.21493500     0.05953600    -0.28695300    -1.06748600    -1.41212800    -1.27951000    -0.74628400    -0.29126000    -0.08203900    -0.02392600    -0.00643900    -0.00127400   570.00000000    17.71652400    12.11856700     8.28749800     6.99405800     6.71625400     8.10866500    10.18494600     6.26147200     6.05313800     4.09846900     4.10175200     4.12585100     4.14110000     0.33761100     0.37407600     0.35871100     0.36160600     0.39711700     0.42941400     0.43853000     0.43497500     0.45194200     0.43054700     0.43016000     0.45004300     0.45000800     0.14384800     0.17368000     0.13381500     0.04611000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52686700     0.21785100   363.71081500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    50.64160500    56.11138200    53.80665200    54.24084900    59.56748200    64.41212500    65.77951000    65.24628400    67.79126000    64.58203900    64.52392600    67.50643900    67.50127400         0.10307300        0.01170600     0.17507400     0.17507400    17.75000000    26.69874200    26.05137100    25.41735500    24.79588700    24.18629100    23.58800500    23.00057400    22.42362600    21.85687600    21.30010200    20.75314500    20.21589700    19.68829000
     31/10/1996             22            305     4.71025700   210.84502300    41.00677100    21.08450000    19.92226900    17.14186200     3.94264100     0.00000000     0.00000000     0.81506000     0.84900500     0.03394500     0.75119400     0.06386700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     6.86790000     0.55613300     0.00000000   362.25225800    97.67317200     1.35074500     1.00000000     5.33501500   556.13287700     0.00000000     8.98893900     4.98133000     3.62404100     4.49447000     0.07497800     0.00699100     0.11365400     0.01001400     0.00000000     0.00000000      0.11365400     0.00000000    12.00000000     0.16223300     0.00076900     0.00076900     0.16223300     0.00000000     0.00000000     0.02631600     0.02631600     0.02631600     0.02631600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   597.00000000        1.00000000        1.00000000        1.00000000        0.98000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.90800900     0.13065900     0.13065900     0.81677400     0.90800900    12.81718400     2.52194200     0.15157700    -0.20712700    -0.98007200    -1.36460500    -1.30335200    -0.80199400    -0.34233100    -0.10566700    -0.03373700    -0.00993300    -0.00214400   597.00000000    17.43249500    11.71407800     8.01071400     6.79312100     6.69377300     8.07893800    10.15852200     6.26646000     6.05421600     4.10077000     4.10295700     4.12573300     4.14140600     0.33296300     0.37123200     0.35747100     0.36039000     0.39653400     0.42909700     0.43868900     0.43534700     0.45228200     0.43070400     0.43022500     0.45006600     0.45001400     0.23838800     0.29319500     0.22774200     0.14868400    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.54201000     0.24106400   362.25225800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    49.94442400    55.68486000    53.62068600    54.05844500    59.48006800    64.36460100    65.80335200    65.30199400    67.84233100    64.60566700    64.53373700    67.50993300    67.50214400         0.11040500        0.02025400     0.19944700     0.19944700    17.30000000    26.75407600    26.10300400    25.46584100    24.84171700    24.22990600    23.62979500    23.04088400    22.46276100    21.89510000    21.33764300    20.79019900    20.25263000    19.72484200
     01/11/1996             23            306     4.77004000   247.74225300    48.34637300    24.77423000    23.57214800    20.01769900     4.75652600     0.00000000     0.00000000     0.93902700     0.97992400     0.04089700     0.86539600     0.07363200     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.16058300     0.63475100     0.00000000   361.05514500    96.43966700     1.36336100     1.00000000     5.32703400   634.75149800     0.00000000     7.37944600     5.28923200     2.97176800     3.68972300     0.07861900     0.00702000     0.11420200     0.00976500     0.00000000     0.00000000      0.11420200     0.00000000    12.25000000     0.20207800     0.00083700     0.00083700     0.20207800     0.00000000     0.00000000     0.02512600     0.02512600     0.02512600     0.02512600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   624.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.07794300        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.67176300     0.13098700     0.13098700     0.94776200     0.67176300    13.49041000     2.94208500     0.34251400    -0.05025900    -0.87954700    -1.31124500    -1.31887800    -0.85368300    -0.39346300    -0.13146200    -0.04546400    -0.01451900    -0.00338000   624.00000000    17.17194400    11.32842700     7.73905000     6.54991000     6.67059700     8.04928900    10.13048700     6.27038300     6.05483600     4.10316600     4.10419200     4.12569000     4.14169700     0.32899600     0.36904900     0.35667000     0.35930800     0.39586400     0.42874200     0.43879300     0.43569100     0.45262300     0.43087600     0.43030300     0.45009700     0.45002300     0.16011200     0.20054900     0.15698200     0.15411900    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.52864300     0.24778000   361.05514500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    49.34947200    55.35736100    53.50050700    53.89614500    59.37954300    64.31124100    65.81887800    65.35368300    67.89346300    64.63146200    64.54546400    67.51451900    67.50338000         0.11679300        0.01419500     0.22423100     0.22423100    17.55000000    27.18916300    26.51646800    25.85907600    25.21602200    24.58649100    23.96978000    23.36531400    22.77260400    22.19125200    21.62093900    21.06140900    20.51247000    19.97397400
     02/11/1996             24            307     4.82152800   292.58746300    57.26827100    29.25875000    28.00952400    23.44716600     5.81158000     0.00000000     0.00000000     1.07662500     1.12559800     0.04897400     0.99116800     0.08545700     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     7.45936300     0.72163200     0.00000000   359.59323100    95.06392700     1.37350800     1.00000000     5.31728800   721.63232000     0.00000000     8.96904200     5.28458800     3.61012100     4.48452100     0.08688100     0.00815900     0.12577200     0.01182500     0.00000000     0.00000000      0.12577200     0.00000000    10.55000000     0.24922200     0.00091900     0.00091900     0.24922200     0.00000000     0.00000000     0.02403800     0.02403800     0.02403800     0.02403800     0.02403800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   651.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.24536900        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000         0.00000000         0.00000000         0.00000000     0.95851100     0.14575600     0.14575600     1.09351700     0.95851100    14.06381200     3.26505300     0.46765100     0.01736800    -0.69733400    -1.25311700    -1.32638500    -0.90095500    -0.44421400    -0.15911900    -0.05910500    -0.02031700    -0.00507400   651.00000000    16.87737100    10.91622600     7.44611600     6.29367700     6.60139500     8.02035200    10.10157300     6.27336900     6.05503900     4.10563800     4.10545100     4.12573200     4.14198100     0.32476500     0.36635100     0.35539800     0.35836200     0.39462300     0.42835400     0.43884300     0.43600600     0.45296100     0.43106100     0.43039400     0.45013500     0.45003400     0.22137800     0.28230600     0.22259900     0.22831700     0.00391100    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.53616600     0.27184800   359.59323100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    48.71480600    54.95263700    53.30975300    53.75431800    59.19342000    64.25311300    65.82638500    65.40095500    67.94421400    64.65911900    64.55910500    67.52031700    67.50507400         0.12609200        0.01966300     0.25072800     0.25072800    15.85000000    27.07034500    26.40187300    25.74889200    25.11039700    24.48553700    23.87357700    23.27390900    22.68601200    22.10947000    21.54393600    20.98913600    20.44485500    19.91093300
